evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
35 km al N de Farellones,-33.044 ,-70.251,2024-09-07,16:02:27,2024-09-07,20:02:27,118,km,3.8,Ml
89 km al O de Isla Guamblin,-44.486 ,-76.089,2024-09-07,15:28:13,2024-09-07,19:28:13,10,km,3.0,Ml
79 km al NE de El Salvador,-25.605 ,-69.296,2024-09-07,13:22:48,2024-09-07,17:22:48,91,km,2.7,Ml
8 km al NO de CamiÃ±a,-19.251 ,-69.473,2024-09-07,12:11:45,2024-09-07,16:11:45,101,km,2.6,Ml
25 km al SE de Rancagua,-34.364 ,-70.604,2024-09-07,09:04:54,2024-09-07,13:04:54,114,km,3.6,Ml
24 km al E de TirÃºa,-38.369 ,-73.225,2024-09-07,08:02:14,2024-09-07,12:02:14,24,km,2.8,Ml
29 km al SO de Tacna,-18.219 ,-70.434,2024-09-07,07:35:29,2024-09-07,11:35:29,61,km,2.5,Ml
129 km al NO de ConstituciÃ³n,-34.706 ,-73.609,2024-09-07,06:07:42,2024-09-07,10:07:42,11,km,2.5,Ml
25 km al E de Pisagua,-19.561 ,-69.981,2024-09-07,06:02:25,2024-09-07,10:02:25,22,km,2.6,Ml
83 km al O de San Antonio de los Cobres,-23.930 ,-67.075,2024-09-07,05:51:43,2024-09-07,09:51:43,210,km,4.5,Ml
75 km al S de Mina La Escondida,-24.935 ,-69.158,2024-09-07,04:34:20,2024-09-07,08:34:20,100,km,2.5,Ml
37 km al S de Mina Collahuasi,-21.162 ,-68.640,2024-09-07,04:04:37,2024-09-07,08:04:37,123,km,3.1,Ml
18 km al SO de La Serena,-29.999 ,-71.399,2024-09-07,03:57:36,2024-09-07,07:57:36,41,km,3.2,Ml
59 km al O de Los Vilos,-31.819 ,-72.125,2024-09-07,02:31:33,2024-09-07,06:31:33,36,km,3.2,Ml
88 km al SE de Socaire,-24.304 ,-67.515,2024-09-07,00:46:12,2024-09-07,04:46:12,203,km,3.1,Ml
34 km al NE de Pica,-20.218 ,-69.184,2024-09-07,00:17:39,2024-09-07,04:17:39,90,km,3.1,Ml
62 km al S de CamiÃ±a,-19.863 ,-69.312,2024-09-07,00:13:47,2024-09-07,04:13:47,92,km,3.8,Ml
87 km al SE de Socaire,-24.245 ,-67.430,2024-09-07,00:02:04,2024-09-07,04:02:04,225,km,3.2,Ml
72 km al O de Los Vilos,-31.854 ,-72.273,2024-09-06,22:46:07,2024-09-07,02:46:07,24,km,2.6,Ml
14 km al S de OllagÃ¼e,-21.344 ,-68.290,2024-09-06,22:19:19,2024-09-07,02:19:19,145,km,2.5,Ml
121 km al O de Caldera,-27.269 ,-72.023,2024-09-06,21:41:17,2024-09-07,01:41:17,24,km,3.4,Ml
24 km al SO de Melipilla,-33.880 ,-71.318,2024-09-06,20:23:16,2024-09-07,00:23:16,63,km,2.5,Ml
