evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
95 km al NE de Socaire,-23.101 ,-67.125,2024-09-30,16:50:58,2024-09-30,19:50:58,268,km,2.9,Ml
11 km al N de San FabiÃ¡n,-36.462 ,-71.575,2024-09-30,16:25:17,2024-09-30,19:25:17,97,km,4.1,Ml
115 km al SE de CopiapÃ³,-28.093 ,-69.500,2024-09-30,16:22:34,2024-09-30,19:22:34,123,km,3.2,Ml
27 km al SO de Pica,-20.659 ,-69.514,2024-09-30,15:24:25,2024-09-30,18:24:25,90,km,2.8,Ml
44 km al O de Visviri,-17.570 ,-69.901,2024-09-30,14:32:03,2024-09-30,17:32:03,144,km,3.0,Ml
28 km al NE de Pica,-20.285 ,-69.176,2024-09-30,13:15:34,2024-09-30,16:15:34,92,km,3.1,Ml
61 km al O de Mina La Escondida,-24.071 ,-69.620,2024-09-30,12:38:30,2024-09-30,15:38:30,101,km,2.9,Ml
49 km al S de Putre,-18.628 ,-69.482,2024-09-30,12:27:34,2024-09-30,15:27:34,107,km,3.3,Ml
61 km al N de OllagÃ¼e,-20.698 ,-68.083,2024-09-30,11:46:30,2024-09-30,14:46:30,174,km,2.8,Ml
16 km al SO de Los Vilos,-32.008 ,-71.636,2024-09-30,11:28:21,2024-09-30,14:28:21,33,km,2.6,Ml
25 km al NE de Punta de Choros,-29.058 ,-71.329,2024-09-30,10:44:05,2024-09-30,13:44:05,52,km,2.5,Ml
51 km al N de ChaÃ±aral,-25.911 ,-70.479,2024-09-30,09:11:33,2024-09-30,12:11:33,42,km,2.8,Ml
54 km al O de Iquique,-20.141 ,-70.660,2024-09-30,08:14:21,2024-09-30,11:14:21,27,km,4.1,Ml
33 km al SO de OllagÃ¼e,-21.461 ,-68.445,2024-09-30,06:26:31,2024-09-30,09:26:31,127,km,2.7,Ml
69 km al SO de OllagÃ¼e,-21.797 ,-68.507,2024-09-30,05:30:27,2024-09-30,08:30:27,140,km,3.0,Ml
64 km al S de OllagÃ¼e,-21.773 ,-68.440,2024-09-30,05:30:26,2024-09-30,08:30:26,136,km,3.0,Ml
12 km al NE de Parque Fray Jorge,-30.593 ,-71.589,2024-09-30,05:04:00,2024-09-30,08:04:00,34,km,2.6,Ml
21 km al S de Paposo,-25.194 ,-70.482,2024-09-30,03:42:23,2024-09-30,06:42:23,34,km,3.9,Ml
88 km al SE de Socaire,-24.300 ,-67.512,2024-09-30,03:37:50,2024-09-30,06:37:50,208,km,3.3,Ml
17 km al NO de Petorca,-32.117 ,-71.020,2024-09-30,01:53:27,2024-09-30,04:53:27,96,km,2.7,Ml
20 km al E de Mina Los Pelambres,-31.795 ,-70.375,2024-09-29,23:28:48,2024-09-30,02:28:48,129,km,2.5,Ml
46 km al SO de Mina Collahuasi,-21.106 ,-68.983,2024-09-29,21:50:40,2024-09-30,00:50:40,115,km,3.0,Ml
