evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
138 km al E de San Juan,-31.951 ,-67.139,2024-09-21,18:24:29,2024-09-21,21:24:29,166,km,6.0,Mww
38 km al SE de Isla Guafo,-43.820 ,-74.355,2024-09-21,16:36:40,2024-09-21,19:36:40,6,km,2.8,Ml
12 km al O de Rancagua,-34.180 ,-70.867,2024-09-21,14:33:39,2024-09-21,17:33:39,86,km,2.7,Ml
41 km al E de Sierra Gorda,-22.921 ,-68.918,2024-09-21,13:14:55,2024-09-21,16:14:55,116,km,2.5,Ml
13 km al SO de La Higuera,-29.616 ,-71.265,2024-09-21,12:39:34,2024-09-21,15:39:34,54,km,3.0,Ml
71 km al SE de Mina Los Pelambres,-32.200 ,-69.978,2024-09-21,10:46:07,2024-09-21,13:46:07,151,km,2.7,Ml
76 km al SO de Colchane,-19.903 ,-68.923,2024-09-21,10:34:31,2024-09-21,13:34:31,113,km,3.4,Ml
72 km al SE de Socaire,-24.077 ,-67.426,2024-09-21,09:53:25,2024-09-21,12:53:25,235,km,3.2,Ml
63 km al SE de Socaire,-23.833 ,-67.334,2024-09-21,05:18:38,2024-09-21,08:18:38,281,km,3.4,Ml
59 km al O de ValparaÃ­so,-33.080 ,-72.251,2024-09-21,04:22:44,2024-09-21,07:22:44,33,km,2.5,Ml
49 km al N de Mina Los Pelambres,-31.401 ,-70.433,2024-09-21,03:44:34,2024-09-21,06:44:34,115,km,2.7,Ml
37 km al S de OllagÃ¼e,-21.560 ,-68.247,2024-09-21,03:23:23,2024-09-21,06:23:23,130,km,3.4,Ml
59 km al N de Calama,-21.962 ,-68.753,2024-09-21,02:21:52,2024-09-21,05:21:52,116,km,3.0,Ml
31 km al NE de Calama,-22.275 ,-68.709,2024-09-21,00:00:15,2024-09-21,03:00:15,132,km,2.9,Ml
47 km al S de Pica,-20.904 ,-69.258,2024-09-20,23:19:40,2024-09-21,02:19:40,106,km,2.5,Ml
30 km al O de Navidad,-33.942 ,-72.153,2024-09-20,23:06:56,2024-09-21,02:06:56,36,km,2.7,Ml
48 km al N de Calama,-22.043 ,-68.847,2024-09-20,22:57:49,2024-09-21,01:57:49,110,km,2.9,Ml
