evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
48 km al SO de Mina Collahuasi,-21.063 ,-69.047,2024-09-25,20:22:57,2024-09-25,23:22:57,110,km,2.8,Ml
79 km al E de Alto del Carmen,-28.539 ,-69.716,2024-09-25,18:12:31,2024-09-25,21:12:31,109,km,4.4,Ml
24 km al E de Mina Los Pelambres,-31.789 ,-70.336,2024-09-25,16:33:30,2024-09-25,19:33:30,141,km,3.3,Ml
13 km al NE de Colina,-33.123 ,-70.571,2024-09-25,16:31:37,2024-09-25,19:31:37,89,km,2.7,Ml
26 km al O de Quintero,-32.704 ,-71.792,2024-09-25,13:15:46,2024-09-25,16:15:46,20,km,2.6,Ml
53 km al E de Pisagua,-19.762 ,-69.735,2024-09-25,10:41:49,2024-09-25,13:41:49,79,km,2.6,Ml
14 km al O de Pichidangui,-32.159 ,-71.672,2024-09-25,05:18:34,2024-09-25,08:18:34,34,km,2.9,Ml
25 km al O de Quintero,-32.777 ,-71.789,2024-09-25,03:22:02,2024-09-25,06:22:02,24,km,2.7,Ml
40 km al NO de Quintero,-32.487 ,-71.774,2024-09-25,02:03:18,2024-09-25,05:03:18,27,km,2.7,Ml
26 km al O de Navidad,-33.934 ,-72.107,2024-09-24,23:57:28,2024-09-25,02:57:28,38,km,2.8,Ml
53 km al N de Pica,-20.032 ,-69.175,2024-09-24,23:49:29,2024-09-25,02:49:29,92,km,2.9,Ml
38 km al S de Patache,-21.149 ,-70.211,2024-09-24,22:57:30,2024-09-25,01:57:30,60,km,4.6,Mw
22 km al NO de Huasco,-28.367 ,-71.411,2024-09-24,21:58:13,2024-09-25,00:58:13,37,km,3.6,Ml
