evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
31 km al E de Casablanca,-33.319 ,-71.075,2024-09-10,19:51:09,2024-09-10,22:51:09,77,km,4.0,Ml
76 km al SO de OllagÃ¼e,-21.855 ,-68.544,2024-09-10,17:59:13,2024-09-10,20:59:13,119,km,3.2,Ml
23 km al O de Pichidangui,-32.214 ,-71.758,2024-09-10,17:21:51,2024-09-10,20:21:51,28,km,2.7,Ml
34 km al SO de Linares,-36.036 ,-71.898,2024-09-10,16:56:41,2024-09-10,19:56:41,65,km,3.5,Ml
25 km al O de Pichidangui,-32.218 ,-71.780,2024-09-10,16:55:40,2024-09-10,19:55:40,33,km,3.0,Ml
41 km al SO de Quillagua,-21.912 ,-69.828,2024-09-10,15:49:10,2024-09-10,18:49:10,78,km,3.4,Ml
44 km al SO de Mina Collahuasi,-21.082 ,-68.977,2024-09-10,10:29:11,2024-09-10,13:29:11,110,km,3.0,Ml
38 km al SO de Patache,-21.110 ,-70.385,2024-09-10,09:45:43,2024-09-10,12:45:43,33,km,2.8,Ml
63 km al O de Los Vilos,-31.786 ,-72.157,2024-09-10,09:27:46,2024-09-10,12:27:46,35,km,3.6,Ml
55 km al SE de Sierra Gorda,-23.336 ,-69.083,2024-09-10,08:53:54,2024-09-10,11:53:54,90,km,3.6,Ml
6 km al N de Illapel,-31.578 ,-71.155,2024-09-10,03:21:49,2024-09-10,06:21:49,69,km,2.9,Ml
39 km al SO de Mina Collahuasi,-21.122 ,-68.863,2024-09-09,21:53:27,2024-09-10,00:53:27,102,km,2.9,Ml
63 km al SO de OllagÃ¼e,-21.709 ,-68.572,2024-09-09,21:51:14,2024-09-10,00:51:14,129,km,2.8,Ml
