evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
18 km al E de La Higuera,-29.535 ,-71.017,2024-09-23,17:44:55,2024-09-23,20:44:55,76,km,2.9,Ml
32 km al S de Mina Collahuasi,-21.117 ,-68.691,2024-09-23,17:32:19,2024-09-23,20:32:19,116,km,2.9,Ml
55 km al SO de Mina Collahuasi,-21.171 ,-69.033,2024-09-23,15:37:30,2024-09-23,18:37:30,116,km,3.0,Ml
31 km al O de La Serena,-29.968 ,-71.562,2024-09-23,15:17:29,2024-09-23,18:17:29,53,km,2.5,Ml
114 km al O de TirÃºa,-38.712 ,-74.711,2024-09-23,13:21:57,2024-09-23,16:21:57,14,km,2.6,Ml
68 km al NE de Calama,-21.944 ,-68.601,2024-09-23,13:10:34,2024-09-23,16:10:34,117,km,2.5,Ml
66 km al SO de OllagÃ¼e,-21.720 ,-68.606,2024-09-23,11:43:58,2024-09-23,14:43:58,126,km,3.2,Ml
60 km al SO de San Pedro de Atacama,-23.245 ,-68.668,2024-09-23,10:36:54,2024-09-23,13:36:54,152,km,2.8,Ml
83 km al SE de Socaire,-24.214 ,-67.436,2024-09-23,10:21:55,2024-09-23,13:21:55,200,km,2.7,Ml
76 km al SO de OllagÃ¼e,-21.772 ,-68.695,2024-09-23,08:10:53,2024-09-23,11:10:53,118,km,2.7,Ml
16 km al O de Pichilemu,-34.396 ,-72.188,2024-09-23,06:45:21,2024-09-23,09:45:21,33,km,3.2,Ml
18 km al S de Mina Collahuasi,-20.983 ,-68.636,2024-09-23,06:38:55,2024-09-23,09:38:55,146,km,3.4,Ml
19 km al N de La Serena,-29.741 ,-71.193,2024-09-23,00:17:58,2024-09-23,03:17:58,63,km,2.5,Ml
61 km al NE de Mina La Escondida,-23.765 ,-68.823,2024-09-22,23:53:06,2024-09-23,02:53:06,105,km,3.6,Ml
20 km al N de La Serena,-29.730 ,-71.193,2024-09-22,23:36:38,2024-09-23,02:36:38,65,km,5.5,Mww
35 km al O de Cuya,-19.063 ,-70.494,2024-09-22,23:06:39,2024-09-23,02:06:39,52,km,2.8,Ml
75 km al NE de Calama,-21.928 ,-68.489,2024-09-22,22:35:06,2024-09-23,01:35:06,125,km,2.6,Ml
31 km al S de Mina Collahuasi,-21.099 ,-68.598,2024-09-22,22:16:20,2024-09-23,01:16:20,141,km,2.8,Ml
7 km al SO de Los Vilos,-31.961 ,-71.565,2024-09-22,21:35:32,2024-09-23,00:35:32,39,km,3.3,Ml
