evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
40 km al S de Huasco,-28.816 ,-71.325,2024-09-08,20:43:51,2024-09-08,23:43:51,50,km,2.7,Ml
23 km al E de Rancagua,-34.128 ,-70.495,2024-09-08,16:24:06,2024-09-08,19:24:06,107,km,4.4,Ml
137 km al O de ConstituciÃ³n,-35.267 ,-73.917,2024-09-08,12:46:05,2024-09-08,15:46:05,18,km,4.4,Ml
62 km al NE de Isla Guafo,-43.086 ,-74.392,2024-09-08,11:39:55,2024-09-08,14:39:55,19,km,4.0,Ml
29 km al N de Pica,-20.245 ,-69.425,2024-09-08,09:04:11,2024-09-08,12:04:11,107,km,4.2,Ml
64 km al N de Calama,-21.894 ,-68.887,2024-09-08,08:07:02,2024-09-08,11:07:02,116,km,2.9,Ml
45 km al NO de Quillagua,-21.445 ,-69.898,2024-09-08,07:51:59,2024-09-08,10:51:59,33,km,3.8,Ml
85 km al SE de Socaire,-23.934 ,-67.147,2024-09-08,05:14:54,2024-09-08,08:14:54,209,km,3.1,Ml
76 km al S de Ilo,-18.312 ,-71.168,2024-09-08,04:01:05,2024-09-08,07:01:05,26,km,3.4,Ml
38 km al SO de Mina Collahuasi,-20.968 ,-68.988,2024-09-08,03:23:46,2024-09-08,06:23:46,115,km,4.8,Mw
33 km al O de OllagÃ¼e,-21.288 ,-68.565,2024-09-08,01:11:28,2024-09-08,04:11:28,116,km,3.1,Ml
102 km al NE de Socaire,-23.058 ,-67.075,2024-09-07,21:37:02,2024-09-08,01:37:02,277,km,3.3,Ml
47 km al SE de Socaire,-23.818 ,-67.506,2024-09-07,21:29:38,2024-09-08,01:29:38,266,km,2.9,Ml
