evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al SO de Huasco,-28.908 ,-71.457,2024-02-14,16:12:39,2024-02-14,19:12:39,40,km,3.0,Ml
73 km al SE de Socaire,-24.118 ,-67.465,2024-02-14,15:10:22,2024-02-14,18:10:22,230,km,3.2,Ml
53 km al S de Mina Collahuasi,-21.281 ,-68.827,2024-02-14,12:34:35,2024-02-14,15:34:35,95,km,3.7,Ml
50 km al O de La Ligua,-32.569 ,-71.745,2024-02-14,11:17:41,2024-02-14,14:17:41,35,km,2.9,Ml
64 km al SO de Pica,-21.003 ,-69.618,2024-02-14,10:12:06,2024-02-14,13:12:06,72,km,3.9,Ml
50 km al SO de Huasco,-28.886 ,-71.402,2024-02-14,08:13:55,2024-02-14,11:13:55,34,km,3.0,Ml
57 km al SO de Huasco,-28.918 ,-71.496,2024-02-14,08:05:25,2024-02-14,11:05:25,40,km,2.9,Ml
21 km al NO de Huasco,-28.299 ,-71.312,2024-02-14,06:12:37,2024-02-14,09:12:37,30,km,3.3,Ml
98 km al SE de Socaire,-24.109 ,-67.113,2024-02-14,05:11:17,2024-02-14,08:11:17,191,km,3.9,Ml
52 km al SO de Huasco,-28.883 ,-71.460,2024-02-14,02:47:24,2024-02-14,05:47:24,15,km,2.9,Ml
52 km al SO de Huasco,-28.863 ,-71.498,2024-02-14,02:37:12,2024-02-14,05:37:12,35,km,3.1,Ml
53 km al SO de Huasco,-28.875 ,-71.492,2024-02-14,02:24:37,2024-02-14,05:24:37,44,km,3.3,Ml
14 km al O de OllagÃ¼e,-21.184 ,-68.379,2024-02-14,01:21:50,2024-02-14,04:21:50,132,km,2.6,Ml
40 km al N de Mejillones,-22.759 ,-70.566,2024-02-14,01:01:47,2024-02-14,04:01:47,25,km,2.6,Ml
56 km al SO de Huasco,-28.920 ,-71.460,2024-02-14,00:38:21,2024-02-14,03:38:21,39,km,2.7,Ml
72 km al S de Socaire,-24.239 ,-67.845,2024-02-14,00:21:20,2024-02-14,03:21:20,230,km,3.1,Ml
22 km al S de Los Vilos,-32.108 ,-71.482,2024-02-13,23:59:05,2024-02-14,02:59:05,38,km,2.8,Ml
54 km al SO de Huasco,-28.890 ,-71.491,2024-02-13,23:57:27,2024-02-14,02:57:27,28,km,2.6,Ml
52 km al SO de Huasco,-28.890 ,-71.453,2024-02-13,23:39:38,2024-02-14,02:39:38,39,km,2.8,Ml
54 km al SO de Huasco,-28.914 ,-71.434,2024-02-13,23:00:17,2024-02-14,02:00:17,34,km,3.6,Ml
53 km al S de Huasco,-28.921 ,-71.395,2024-02-13,22:31:42,2024-02-14,01:31:42,36,km,5.8,Mw
24 km al N de Quillota,-32.678 ,-71.331,2024-02-13,21:23:14,2024-02-14,00:23:14,42,km,2.8,Ml
