evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
28 km al SO de Huasco,-28.685 ,-71.365,2024-02-28,19:32:05,2024-02-28,22:32:05,54,km,2.5,Ml
80 km al SE de Socaire,-24.125 ,-67.357,2024-02-28,17:45:17,2024-02-28,20:45:17,229,km,4.0,Ml
21 km al E de Sierra Gorda.,-22.858 ,-69.116,2024-02-28,17:38:56,2024-02-28,20:38:56,95,km,2.6,Ml
31 km al SO de Los Vilos,-32.149 ,-71.679,2024-02-28,15:07:05,2024-02-28,18:07:05,57,km,3.0,Ml
52 km al SE de Mina Los Pelambres,-32.204 ,-70.267,2024-02-28,14:47:31,2024-02-28,17:47:31,114,km,3.1,Ml
38 km al O de Castro,-42.622 ,-74.181,2024-02-28,14:39:15,2024-02-28,17:39:15,40,km,3.6,Ml
12 km al NE de VicuÃ±a,-29.936 ,-70.659,2024-02-28,13:19:03,2024-02-28,16:19:03,86,km,2.8,Ml
65 km al S de Socaire,-24.174 ,-67.907,2024-02-28,13:12:34,2024-02-28,16:12:34,254,km,3.2,Ml
29 km al E de Pica,-20.478 ,-69.053,2024-02-28,11:18:25,2024-02-28,14:18:25,96,km,2.5,Ml
34 km al SE de OllagÃ¼e,-21.507 ,-68.122,2024-02-28,11:15:02,2024-02-28,14:15:02,150,km,2.7,Ml
38 km al NE de San Pedro de Atacama,-22.698 ,-67.914,2024-02-28,10:48:49,2024-02-28,13:48:49,186,km,3.1,Ml
52 km al SO de OllagÃ¼e,-21.627 ,-68.511,2024-02-28,09:29:43,2024-02-28,12:29:43,127,km,2.6,Ml
41 km al N de Socaire,-23.221 ,-67.839,2024-02-28,09:04:49,2024-02-28,12:04:49,166,km,2.7,Ml
37 km al S de Mina Collahuasi,-21.157 ,-68.697,2024-02-28,03:12:55,2024-02-28,06:12:55,110,km,2.6,Ml
56 km al N de Pica,-19.992 ,-69.287,2024-02-28,02:03:04,2024-02-28,05:03:04,90,km,3.2,Ml
48 km al SE de Quillagua,-21.992 ,-69.235,2024-02-28,01:46:42,2024-02-28,04:46:42,85,km,4.7,Mw
19 km al SO de Andacollo,-30.360 ,-71.214,2024-02-28,01:23:52,2024-02-28,04:23:52,50,km,2.9,Ml
16 km al O de CamiÃ±a,-19.268 ,-69.567,2024-02-28,00:18:16,2024-02-28,03:18:16,88,km,2.8,Ml
91 km al E de Socaire,-23.343 ,-67.039,2024-02-28,00:05:55,2024-02-28,03:05:55,243,km,2.9,Ml
14 km al S de Pica,-20.612 ,-69.357,2024-02-27,23:38:22,2024-02-28,02:38:22,104,km,2.7,Ml
52 km al S de OllagÃ¼e,-21.671 ,-68.392,2024-02-27,21:48:19,2024-02-28,00:48:19,127,km,2.6,Ml
30 km al N de Pica,-20.225 ,-69.364,2024-02-27,21:21:50,2024-02-28,00:21:50,91,km,2.5,Ml
