evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
36 km al SE de Calama,-22.709 ,-68.687,2024-02-24,19:02:19,2024-02-24,22:02:19,96,km,2.7,Ml
59 km al S de Socaire,-24.115 ,-67.849,2024-02-24,18:34:40,2024-02-24,21:34:40,226,km,3.6,Ml
25 km al NE de Mejillones,-22.904 ,-70.335,2024-02-24,16:04:06,2024-02-24,19:04:06,44,km,4.6,Mw
113 km al SE de OllagÃ¼e,-22.024 ,-67.574,2024-02-24,14:48:38,2024-02-24,17:48:38,202,km,3.6,Ml
65 km al SE de Sierra Gorda.,-23.355 ,-68.923,2024-02-24,13:45:20,2024-02-24,16:45:20,109,km,3.1,Ml
24 km al NO de Quillagua,-21.475 ,-69.648,2024-02-24,12:16:33,2024-02-24,15:16:33,24,km,2.6,Ml
25 km al SO de Linares,-35.970 ,-71.826,2024-02-24,10:53:12,2024-02-24,13:53:12,79,km,2.9,Ml
59 km al N de Pica,-19.981 ,-69.183,2024-02-24,09:29:13,2024-02-24,12:29:13,90,km,2.6,Ml
95 km al NE de Taltal,-24.711 ,-69.942,2024-02-24,08:32:21,2024-02-24,11:32:21,86,km,3.4,Ml
60 km al S de Pica,-21.029 ,-69.320,2024-02-24,07:29:14,2024-02-24,10:29:14,94,km,2.7,Ml
15 km al SO de Punitaqui,-30.955 ,-71.327,2024-02-24,06:33:26,2024-02-24,09:33:26,69,km,2.8,Ml
63 km al NO de Tocopilla,-21.677 ,-70.616,2024-02-24,06:19:52,2024-02-24,09:19:52,36,km,2.7,Ml
46 km al NO de ValparaÃ­so,-32.668 ,-71.809,2024-02-24,06:10:09,2024-02-24,09:10:09,31,km,3.0,Ml
38 km al S de Mina Collahuasi,-21.169 ,-68.660,2024-02-24,01:30:33,2024-02-24,04:30:33,132,km,3.3,Ml
43 km al E de Pica,-20.511 ,-68.919,2024-02-23,23:55:38,2024-02-24,02:55:38,100,km,3.2,Ml
