evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
42 km al O de La Ligua,-32.462 ,-71.682,2024-02-09,19:25:05,2024-02-09,22:25:05,36,km,2.8,Ml
49 km al SO de Pica,-20.789 ,-69.681,2024-02-09,17:50:46,2024-02-09,20:50:46,81,km,2.8,Ml
43 km al SE de Calama,-22.788 ,-68.699,2024-02-09,16:36:11,2024-02-09,19:36:11,100,km,2.5,Ml
27 km al N de Pica,-20.252 ,-69.264,2024-02-09,15:58:09,2024-02-09,18:58:09,112,km,2.9,Ml
63 km al O de Tongoy,-30.320 ,-72.149,2024-02-09,15:05:11,2024-02-09,18:05:11,45,km,3.1,Ml
22 km al O de Tocopilla,-22.026 ,-70.397,2024-02-09,14:42:15,2024-02-09,17:42:15,21,km,2.8,Ml
76 km al O de ValparaÃ­so,-32.788 ,-72.366,2024-02-09,14:25:28,2024-02-09,17:25:28,29,km,3.3,Ml
49 km al N de Calama,-22.032 ,-68.963,2024-02-09,13:18:49,2024-02-09,16:18:49,93,km,3.8,Ml
20 km al NE de Calama,-22.306 ,-68.852,2024-02-09,11:53:33,2024-02-09,14:53:33,108,km,2.6,Ml
118 km al NO de Mejillones,-22.390 ,-71.303,2024-02-09,10:52:58,2024-02-09,13:52:58,31,km,2.8,Ml
47 km al SO de Mina Collahuasi,-21.122 ,-68.977,2024-02-09,05:25:27,2024-02-09,08:25:27,111,km,3.5,Ml
29 km al N de VicuÃ±a,-29.776 ,-70.720,2024-02-09,01:17:40,2024-02-09,04:17:40,94,km,3.8,Ml
87 km al S de Socaire,-24.324 ,-67.599,2024-02-08,23:54:21,2024-02-09,02:54:21,232,km,3.6,Ml
