evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
135 km al E de Tierra Amarilla,-27.630 ,-68.909,2024-02-05,20:47:43,2024-02-05,23:47:43,10,km,3.0,Ml
49 km al SE de Socaire,-23.983 ,-67.680,2024-02-05,20:09:29,2024-02-05,23:09:29,188,km,3.5,Ml
31 km al E de Pica,-20.549 ,-69.039,2024-02-05,20:07:35,2024-02-05,23:07:35,99,km,3.1,Ml
33 km al SE de Putre,-18.463 ,-69.424,2024-02-05,18:50:02,2024-02-05,21:50:02,116,km,2.8,Ml
86 km al SO de Lebu,-38.037 ,-74.470,2024-02-05,17:33:10,2024-02-05,20:33:10,12,km,3.0,Ml
40 km al SO de Mina Collahuasi,-21.119 ,-68.889,2024-02-05,15:15:57,2024-02-05,18:15:57,111,km,3.0,Ml
21 km al S de Tierra Amarilla,-27.671 ,-70.240,2024-02-05,13:20:42,2024-02-05,16:20:42,90,km,2.8,Ml
45 km al NO de Caldera,-26.715 ,-71.041,2024-02-05,13:15:16,2024-02-05,16:15:16,25,km,2.6,Ml
82 km al E de Socaire,-23.852 ,-67.133,2024-02-05,12:16:43,2024-02-05,15:16:43,214,km,3.5,Ml
97 km al E de Socaire,-23.240 ,-67.015,2024-02-05,10:56:41,2024-02-05,13:56:41,244,km,3.1,Ml
100 km al S de Ilo,-18.542 ,-71.306,2024-02-05,05:19:55,2024-02-05,08:19:55,38,km,3.1,Ml
71 km al SE de Socaire,-24.033 ,-67.381,2024-02-05,04:00:01,2024-02-05,07:00:01,207,km,2.8,Ml
53 km al E de Socaire,-23.777 ,-67.408,2024-02-05,02:05:18,2024-02-05,05:05:18,212,km,2.5,Ml
22 km al SO de Canela Baja,-31.498 ,-71.663,2024-02-05,01:46:45,2024-02-05,04:46:45,37,km,3.1,Ml
52 km al SO de OllagÃ¼e,-21.603 ,-68.543,2024-02-05,01:23:44,2024-02-05,04:23:44,119,km,2.6,Ml
80 km al O de ToltÃ©n,-39.398 ,-74.047,2024-02-05,01:21:11,2024-02-05,04:21:11,15,km,2.7,Ml
26 km al O de Canela Baja,-31.441 ,-71.723,2024-02-05,01:15:35,2024-02-05,04:15:35,33,km,2.7,Ml
44 km al NE de Pica,-20.272 ,-68.979,2024-02-04,23:44:24,2024-02-05,02:44:24,100,km,2.6,Ml
50 km al SO de CamiÃ±a,-19.679 ,-69.711,2024-02-04,21:25:21,2024-02-05,00:25:21,33,km,2.9,Ml
