evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
55 km al SE de Socaire,-24.010 ,-67.606,2024-02-29,19:10:34,2024-02-29,22:10:34,254,km,3.1,Ml
125 km al O de Taltal,-24.981 ,-71.639,2024-02-29,18:30:37,2024-02-29,21:30:37,20,km,2.8,Ml
21 km al E de Cami̱a,-19.315 ,-69.227,2024-02-29,16:57:48,2024-02-29,19:57:48,104,km,2.9,Ml
42 km al SE de Cami̱a,-19.653 ,-69.243,2024-02-29,16:22:18,2024-02-29,19:22:18,95,km,3.2,Ml
31 km al S de Calama,-22.747 ,-68.980,2024-02-29,15:44:16,2024-02-29,18:44:16,107,km,2.6,Ml
10 km al NO de Vicu̱a,-29.974 ,-70.791,2024-02-29,15:13:21,2024-02-29,18:13:21,74,km,3.1,Ml
67 km al NO de Quillagua,-21.239 ,-69.993,2024-02-29,11:20:56,2024-02-29,14:20:56,29,km,2.5,Ml
37 km al SO de Iquique,-20.402 ,-70.451,2024-02-29,10:17:05,2024-02-29,13:17:05,26,km,2.6,Ml
83 km al SE de Socaire,-24.142 ,-67.338,2024-02-29,08:40:49,2024-02-29,11:40:49,230,km,2.7,Ml
15 km al S de Tongoy,-30.388 ,-71.460,2024-02-29,08:31:36,2024-02-29,11:31:36,39,km,4.4,Ml
46 km al NE de Calama,-22.265 ,-68.546,2024-02-29,05:28:31,2024-02-29,08:28:31,127,km,4.0,Ml
44 km al SE de Pica,-20.849 ,-69.150,2024-02-29,03:54:34,2024-02-29,06:54:34,107,km,2.6,Ml
60 km al NE de Calama,-22.054 ,-68.564,2024-02-29,02:26:10,2024-02-29,05:26:10,119,km,2.7,Ml
65 km al SE de Cami̱a,-19.841 ,-69.165,2024-02-28,22:46:54,2024-02-29,01:46:54,92,km,2.5,Ml
