evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
90 km al S de Ilo,-18.458 ,-71.365,2024-02-12,20:26:00,2024-02-12,23:26:00,30,km,4.1,Ml
132 km al NO de ConstituciÃ³n,-34.525 ,-73.480,2024-02-12,18:28:23,2024-02-12,21:28:23,24,km,2.6,Ml
54 km al SO de Mina Collahuasi,-21.267 ,-68.875,2024-02-12,16:12:35,2024-02-12,19:12:35,111,km,2.7,Ml
69 km al S de Socaire,-24.181 ,-67.689,2024-02-12,14:25:11,2024-02-12,17:25:11,242,km,3.6,Ml
45 km al S de Pica,-20.877 ,-69.196,2024-02-12,14:14:49,2024-02-12,17:14:49,105,km,2.5,Ml
25 km al NO de OllagÃ¼e,-21.076 ,-68.436,2024-02-12,13:48:36,2024-02-12,16:48:36,137,km,2.9,Ml
40 km al NE de Pica,-20.322 ,-68.993,2024-02-12,11:46:04,2024-02-12,14:46:04,107,km,2.6,Ml
28 km al SO de Socaire,-23.799 ,-68.046,2024-02-12,10:19:50,2024-02-12,13:19:50,152,km,4.0,Ml
31 km al NE de Pica,-20.249 ,-69.177,2024-02-12,09:37:31,2024-02-12,12:37:31,108,km,3.0,Ml
49 km al O de Punitaqui,-30.652 ,-71.732,2024-02-12,09:22:40,2024-02-12,12:22:40,46,km,3.2,Ml
44 km al N de BahÃ­a Mansa,-40.194 ,-73.831,2024-02-12,09:19:11,2024-02-12,12:19:11,5,km,3.0,Ml
34 km al NE de Calama,-22.234 ,-68.723,2024-02-12,09:13:17,2024-02-12,12:13:17,123,km,2.9,Ml
102 km al NE de Socaire,-23.075 ,-67.058,2024-02-12,08:51:39,2024-02-12,11:51:39,262,km,3.9,Ml
89 km al O de La Higuera,-29.406 ,-72.115,2024-02-12,07:16:08,2024-02-12,10:16:08,37,km,3.2,Ml
55 km al SE de Socaire,-23.908 ,-67.478,2024-02-12,05:12:10,2024-02-12,08:12:10,225,km,3.2,Ml
109 km al E de San Pedro de Atacama,-22.878 ,-67.136,2024-02-12,05:03:02,2024-02-12,08:03:02,250,km,3.7,Ml
43 km al O de Mina Collahuasi,-20.890 ,-69.066,2024-02-12,03:39:15,2024-02-12,06:39:15,109,km,2.6,Ml
74 km al SE de Socaire,-24.063 ,-67.375,2024-02-12,02:54:13,2024-02-12,05:54:13,238,km,3.4,Ml
44 km al SO de Mina Collahuasi,-21.141 ,-68.919,2024-02-12,01:25:33,2024-02-12,04:25:33,110,km,2.5,Ml
129 km al O de Lebu,-38.026 ,-75.022,2024-02-12,01:21:44,2024-02-12,04:21:44,30,km,2.8,Ml
76 km al SE de Socaire,-24.086 ,-67.374,2024-02-12,01:04:15,2024-02-12,04:04:15,266,km,3.7,Ml
57 km al SO de Mina Collahuasi,-21.287 ,-68.893,2024-02-11,22:49:45,2024-02-12,01:49:45,117,km,2.5,Ml
31 km al NO de OllagÃ¼e,-21.072 ,-68.504,2024-02-11,21:48:54,2024-02-12,00:48:54,133,km,3.0,Ml
