evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
69 km al O de Tongoy,-30.459 ,-72.176,2023-04-24,19:37:36,2023-04-24,23:37:36,34,km,2.5,Ml
67 km al SO de Tongoy,-30.599 ,-72.072,2023-04-24,15:11:03,2023-04-24,19:11:03,27,km,2.5,Ml
26 km al O de OllagÃ¼e,-21.145 ,-68.490,2023-04-24,13:26:29,2023-04-24,17:26:29,133,km,2.9,Ml
48 km al N de ValparaÃ­so,-32.629 ,-71.742,2023-04-24,12:17:50,2023-04-24,16:17:50,34,km,3.0,Ml
52 km al SO de OllagÃ¼e,-21.652 ,-68.453,2023-04-24,12:13:11,2023-04-24,16:13:11,144,km,3.5,Ml
16 km al SO de CamiÃ±a,-19.425 ,-69.519,2023-04-24,10:46:38,2023-04-24,14:46:38,109,km,3.0,Ml
10 km al N de Pica,-20.405 ,-69.314,2023-04-24,09:54:35,2023-04-24,13:54:35,105,km,2.6,Ml
25 km al O de Navidad,-33.893 ,-72.093,2023-04-24,07:59:40,2023-04-24,11:59:40,37,km,3.9,Ml
17 km al S de Pica,-20.638 ,-69.282,2023-04-24,06:57:23,2023-04-24,10:57:23,88,km,3.0,Ml
17 km al NO de Punitaqui,-30.761 ,-71.415,2023-04-24,00:41:55,2023-04-24,04:41:55,25,km,3.1,Ml
38 km al NO de Navidad,-33.660 ,-72.043,2023-04-23,23:56:29,2023-04-24,03:56:29,31,km,4.8,Mw
44 km al SO de Los Vilos,-32.256 ,-71.740,2023-04-23,20:35:51,2023-04-24,00:35:51,18,km,2.8,Ml
95 km al SE de Socaire,-24.366 ,-67.504,2023-04-23,20:04:57,2023-04-24,00:04:57,192,km,3.5,Ml
