evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
33 km al E de Cuya,-19.159 ,-69.867,2023-04-22,19:29:51,2023-04-22,23:29:51,83,km,3.7,Ml
31 km al NO de OllagÃ¼e,-21.060 ,-68.493,2023-04-22,16:56:37,2023-04-22,20:56:37,133,km,2.6,Ml
34 km al O de La Higuera,-29.529 ,-71.553,2023-04-22,12:25:01,2023-04-22,16:25:01,45,km,2.5,Ml
54 km al O de Valdivia,-39.647 ,-73.839,2023-04-22,09:35:14,2023-04-22,13:35:14,14,km,2.8,Ml
48 km al O de La Ligua,-32.587 ,-71.712,2023-04-22,07:33:56,2023-04-22,11:33:56,29,km,3.1,Ml
76 km al N de San Pedro de Atacama,-22.262 ,-67.984,2023-04-22,07:11:20,2023-04-22,11:11:20,189,km,2.8,Ml
31 km al O de OllagÃ¼e,-21.166 ,-68.546,2023-04-22,06:31:18,2023-04-22,10:31:18,128,km,2.8,Ml
29 km al NE de VichuquÃ©n,-34.661 ,-71.832,2023-04-22,06:19:44,2023-04-22,10:19:44,53,km,2.7,Ml
68 km al S de Socaire,-24.179 ,-67.729,2023-04-22,05:47:12,2023-04-22,09:47:12,243,km,3.0,Ml
27 km al SO de Vallenar,-28.682 ,-71.003,2023-04-22,05:20:48,2023-04-22,09:20:48,59,km,3.6,Ml
34 km al O de La Higuera,-29.520 ,-71.550,2023-04-22,04:34:16,2023-04-22,08:34:16,44,km,3.0,Ml
69 km al SE de Socaire,-24.061 ,-67.450,2023-04-22,02:47:04,2023-04-22,06:47:04,248,km,3.2,Ml
68 km al O de Quillagua,-21.467 ,-70.160,2023-04-22,02:15:58,2023-04-22,06:15:58,38,km,2.9,Ml
73 km al SE de Socaire,-24.000 ,-67.329,2023-04-22,00:10:30,2023-04-22,04:10:30,229,km,2.9,Ml
50 km al N de ChaÃ±aral.,-25.913 ,-70.740,2023-04-21,23:03:37,2023-04-22,03:03:37,38,km,2.6,Ml
63 km al SE de Socaire,-24.088 ,-67.600,2023-04-21,22:16:34,2023-04-22,02:16:34,248,km,2.7,Ml
15 km al N de Huasco,-28.329 ,-71.219,2023-04-21,21:05:21,2023-04-22,01:05:21,33,km,3.1,Ml
