evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
40 km al N de Vallenar,-28.214 ,-70.715,2023-04-17,18:21:00,2023-04-17,22:21:00,62,km,3.2,Ml
55 km al O de OllagÃ¼e,-21.422 ,-68.739,2023-04-17,18:20:46,2023-04-17,22:20:46,102,km,2.5,Ml
74 km al NE de Calama,-21.907 ,-68.555,2023-04-17,14:23:09,2023-04-17,18:23:09,124,km,3.5,Ml
84 km al S de Socaire,-24.327 ,-67.702,2023-04-17,08:04:44,2023-04-17,12:04:44,225,km,3.4,Ml
36 km al O de Los Vilos,-31.780 ,-71.862,2023-04-17,07:16:40,2023-04-17,11:16:40,15,km,2.6,Ml
70 km al NO de La Higuera,-29.027 ,-71.665,2023-04-17,05:04:08,2023-04-17,09:04:08,33,km,3.9,Ml
38 km al E de Pisagua,-19.606 ,-69.855,2023-04-17,01:51:20,2023-04-17,05:51:20,19,km,2.5,Ml
59 km al N de Pica,-19.992 ,-69.131,2023-04-16,23:23:13,2023-04-17,03:23:13,98,km,2.5,Ml
39 km al O de Mina Collahuasi,-20.887 ,-69.031,2023-04-16,21:58:06,2023-04-17,01:58:06,98,km,2.5,Ml
43 km al SO de Los Vilos,-32.137 ,-71.886,2023-04-16,21:05:01,2023-04-17,01:05:01,30,km,3.0,Ml
