evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
139 km al O de Lebu,-38.031 ,-75.151,2023-04-20,19:07:08,2023-04-20,23:07:08,18,km,3.2,Ml
3 km al NO de Panguipulli,-39.621 ,-72.342,2023-04-20,19:04:15,2023-04-20,23:04:15,93,km,3.0,Ml
17 km al O de Andacollo,-30.180 ,-71.256,2023-04-20,16:26:08,2023-04-20,20:26:08,61,km,2.9,Ml
65 km al NO de La Higuera,-29.001 ,-71.523,2023-04-20,16:24:53,2023-04-20,20:24:53,33,km,2.7,Ml
17 km al O de Andacollo,-30.202 ,-71.263,2023-04-20,16:23:42,2023-04-20,20:23:42,56,km,2.9,Ml
65 km al NO de La Higuera,-29.001 ,-71.523,2023-04-20,16:21:27,2023-04-20,20:21:27,41,km,4.0,Ml
34 km al SO de Los Vilos,-32.109 ,-71.784,2023-04-20,15:33:14,2023-04-20,19:33:14,32,km,3.0,Ml
15 km al S de Tongoy,-30.386 ,-71.504,2023-04-20,15:01:52,2023-04-20,19:01:52,37,km,3.0,Ml
11 km al NE de Mina Los Pelambres,-31.737 ,-70.525,2023-04-20,14:19:25,2023-04-20,18:19:25,129,km,2.9,Ml
36 km al SE de Pica,-20.759 ,-69.138,2023-04-20,13:13:15,2023-04-20,17:13:15,91,km,4.4,Ml
32 km al O de OllagÃ¼e,-21.128 ,-68.541,2023-04-20,12:14:11,2023-04-20,16:14:11,127,km,2.5,Ml
91 km al SO de Mina La Escondida.,-24.954 ,-69.541,2023-04-20,11:24:59,2023-04-20,15:24:59,83,km,2.7,Ml
37 km al SE de CamiÃ±a,-19.617 ,-69.276,2023-04-20,10:36:08,2023-04-20,14:36:08,3,km,2.7,Ml
51 km al SE de San JosÃ© de Maipo,-34.057 ,-70.116,2023-04-20,09:08:13,2023-04-20,13:08:13,126,km,3.9,Ml
60 km al NE de Quillagua,-21.370 ,-69.042,2023-04-20,08:06:48,2023-04-20,12:06:48,98,km,2.6,Ml
46 km al O de OllagÃ¼e,-21.320 ,-68.687,2023-04-20,07:59:01,2023-04-20,11:59:01,120,km,2.7,Ml
47 km al NO de Tongoy,-29.975 ,-71.863,2023-04-20,07:13:28,2023-04-20,11:13:28,27,km,2.7,Ml
22 km al O de Canela Baja,-31.463 ,-71.680,2023-04-20,04:37:41,2023-04-20,08:37:41,32,km,4.0,Ml
84 km al NO de La Higuera,-29.102 ,-71.935,2023-04-20,00:43:04,2023-04-20,04:43:04,39,km,3.2,Ml
87 km al NO de La Higuera,-29.124 ,-71.978,2023-04-20,00:28:33,2023-04-20,04:28:33,34,km,2.6,Ml
19 km al SO de Punitaqui,-30.906 ,-71.437,2023-04-20,00:23:23,2023-04-20,04:23:23,50,km,4.1,Ml
27 km al SO de Tongoy,-30.450 ,-71.671,2023-04-19,21:08:44,2023-04-20,01:08:44,30,km,3.0,Ml
