evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
50 km al S de Pica,-20.912 ,-69.167,2023-04-01,20:32:47,2023-04-01,23:32:47,103,km,3.0,Ml
163 km al O de Pichilemu,-34.266 ,-73.783,2023-04-01,18:06:01,2023-04-01,21:06:01,15,km,3.0,Ml
56 km al N de Quillagua,-21.157 ,-69.613,2023-04-01,15:33:44,2023-04-01,18:33:44,87,km,2.5,Ml
28 km al E de Talca,-35.526 ,-71.382,2023-04-01,14:11:45,2023-04-01,17:11:45,96,km,3.6,Ml
60 km al S de Tierra Amarilla,-28.013 ,-70.346,2023-04-01,13:28:39,2023-04-01,16:28:39,73,km,3.4,Ml
33 km al NO de La Ligua,-32.230 ,-71.464,2023-04-01,11:59:14,2023-04-01,14:59:14,50,km,3.1,Ml
90 km al O de Cobquecura,-35.860 ,-73.734,2023-04-01,10:27:46,2023-04-01,13:27:46,41,km,3.2,Ml
87 km al NO de Cobquecura,-35.768 ,-73.648,2023-04-01,10:12:51,2023-04-01,13:12:51,33,km,2.8,Ml
34 km al O de Mina Collahuasi,-20.815 ,-68.985,2023-04-01,08:56:58,2023-04-01,11:56:58,104,km,3.3,Ml
30 km al NO de CamiÃ±a,-19.113 ,-69.621,2023-04-01,08:39:44,2023-04-01,11:39:44,92,km,2.7,Ml
85 km al O de Cobquecura,-35.799 ,-73.644,2023-04-01,05:54:20,2023-04-01,08:54:20,31,km,3.4,Ml
27 km al SO de OllagÃ¼e,-21.450 ,-68.348,2023-04-01,05:34:48,2023-04-01,08:34:48,129,km,2.7,Ml
34 km al NE de Calama,-22.254 ,-68.690,2023-04-01,04:33:26,2023-04-01,07:33:26,114,km,2.6,Ml
51 km al SO de Huasco,-28.861 ,-71.494,2023-04-01,02:30:58,2023-04-01,05:30:58,40,km,3.8,Ml
95 km al NE de San Pedro de Atacama,-22.195 ,-67.708,2023-04-01,01:51:17,2023-04-01,04:51:17,203,km,3.5,Ml
31 km al S de Santiago,-33.712 ,-70.672,2023-04-01,01:03:57,2023-04-01,04:03:57,34,km,3.1,Ml
60 km al NE de Calama,-21.982 ,-68.677,2023-03-31,23:56:28,2023-04-01,02:56:28,112,km,3.4,Ml
76 km al SO de Alto Hospicio,-20.879 ,-70.436,2023-03-31,21:47:44,2023-04-01,00:47:44,32,km,4.1,Ml
