evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
73 km al E de Socaire,-23.378 ,-67.210,2023-04-13,16:45:38,2023-04-13,20:45:38,264,km,3.9,Ml
128 km al NO de Mejillones,-22.435 ,-71.468,2023-04-13,14:56:19,2023-04-13,18:56:19,25,km,2.7,Ml
48 km al NE de Calama,-22.270 ,-68.520,2023-04-13,14:38:31,2023-04-13,18:38:31,117,km,2.8,Ml
70 km al O de Arica,-18.439 ,-70.985,2023-04-13,13:46:40,2023-04-13,17:46:40,15,km,2.5,Ml
29 km al NO de Mina Collahuasi,-20.694 ,-68.896,2023-04-13,13:30:29,2023-04-13,17:30:29,105,km,3.1,Ml
71 km al SE de Socaire,-24.136 ,-67.533,2023-04-13,13:23:25,2023-04-13,17:23:25,234,km,3.6,Ml
34 km al O de Mina Collahuasi,-20.789 ,-68.978,2023-04-13,12:47:24,2023-04-13,16:47:24,100,km,2.5,Ml
77 km al SE de Socaire,-23.890 ,-67.210,2023-04-13,12:32:48,2023-04-13,16:32:48,243,km,2.8,Ml
44 km al SE de Mina La Escondida.,-24.628 ,-68.876,2023-04-13,11:56:03,2023-04-13,15:56:03,116,km,3.4,Ml
64 km al N de Pica,-19.943 ,-69.136,2023-04-13,11:30:49,2023-04-13,15:30:49,109,km,2.5,Ml
37 km al NO de Mina Collahuasi,-20.580 ,-68.891,2023-04-13,11:16:27,2023-04-13,15:16:27,104,km,2.9,Ml
80 km al E de Socaire,-23.495 ,-67.114,2023-04-13,10:25:30,2023-04-13,14:25:30,235,km,4.0,Mw
15 km al SO de Los Vilos,-31.986 ,-71.649,2023-04-13,07:04:08,2023-04-13,11:04:08,24,km,2.5,Ml
16 km al O de Los Vilos,-31.963 ,-71.664,2023-04-13,05:51:54,2023-04-13,09:51:54,38,km,3.1,Ml
50 km al SO de Socaire,-23.777 ,-68.336,2023-04-13,04:46:54,2023-04-13,08:46:54,236,km,2.8,Ml
37 km al NO de Mina Collahuasi,-20.571 ,-68.887,2023-04-13,04:18:12,2023-04-13,08:18:12,108,km,4.1,Ml
27 km al N de Cuya,-18.921 ,-70.233,2023-04-13,02:02:12,2023-04-13,06:02:12,66,km,2.5,Ml
24 km al O de Navidad,-33.874 ,-72.075,2023-04-13,01:51:46,2023-04-13,05:51:46,33,km,3.1,Ml
10 km al NE de Pica,-20.434 ,-69.250,2023-04-13,01:05:41,2023-04-13,05:05:41,111,km,2.6,Ml
53 km al S de Mina Collahuasi,-21.289 ,-68.789,2023-04-12,21:45:31,2023-04-13,01:45:31,121,km,2.6,Ml
27 km al N de Pica,-20.261 ,-69.241,2023-04-12,20:24:03,2023-04-13,00:24:03,102,km,3.3,Ml
