evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
46 km al S de OllagÃ¼e,-21.631 ,-68.344,2023-04-02,19:21:39,2023-04-02,23:21:39,132,km,2.8,Ml
70 km al NO de Cobquecura,-35.797 ,-73.448,2023-04-02,12:14:52,2023-04-02,16:14:52,29,km,3.3,Ml
81 km al NO de Cobquecura,-35.665 ,-73.480,2023-04-02,11:48:24,2023-04-02,15:48:24,32,km,2.7,Ml
20 km al O de Putre,-18.189 ,-69.747,2023-04-02,11:42:12,2023-04-02,15:42:12,126,km,3.6,Ml
56 km al SO de Pica,-20.841 ,-69.720,2023-04-02,10:26:13,2023-04-02,14:26:13,88,km,2.8,Ml
88 km al SE de Socaire,-24.304 ,-67.523,2023-04-02,09:17:52,2023-04-02,13:17:52,195,km,4.4,Ml
19 km al O de La Ligua,-32.421 ,-71.436,2023-04-02,08:00:35,2023-04-02,12:00:35,42,km,2.6,Ml
37 km al O de Quillagua,-21.536 ,-69.866,2023-04-02,07:43:31,2023-04-02,11:43:31,80,km,3.5,Ml
76 km al S de Ilo,-18.304 ,-71.164,2023-04-02,03:43:18,2023-04-02,07:43:18,15,km,3.7,Ml
31 km al NO de Mina Collahuasi,-20.610 ,-68.838,2023-04-02,02:59:58,2023-04-02,06:59:58,110,km,2.8,Ml
83 km al O de Pisagua,-19.759 ,-70.986,2023-04-02,01:04:02,2023-04-02,05:04:02,33,km,2.8,Ml
25 km al S de Canela Baja,-31.623 ,-71.494,2023-04-02,00:36:35,2023-04-02,04:36:35,76,km,3.7,Ml
72 km al NO de ValparaÃ­so,-32.570 ,-72.128,2023-04-01,23:11:37,2023-04-02,03:11:37,34,km,2.5,Ml
34 km al S de Mina Collahuasi,-21.131 ,-68.605,2023-04-01,22:56:50,2023-04-02,01:56:50,125,km,2.7,Ml
17 km al NO de Illapel,-31.563 ,-71.323,2023-04-01,22:10:57,2023-04-02,01:10:57,60,km,3.0,Ml
29 km al S de OllagÃ¼e,-21.489 ,-68.258,2023-04-01,21:08:44,2023-04-02,00:08:44,148,km,3.2,Ml
