evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
37 km al O de OllagÃ¼e,-21.163 ,-68.600,2023-04-10,18:32:22,2023-04-10,22:32:22,125,km,2.7,Ml
28 km al NO de Mina Collahuasi,-20.693 ,-68.887,2023-04-10,16:11:22,2023-04-10,20:11:22,98,km,3.4,Ml
18 km al S de Tierra Amarilla,-27.646 ,-70.295,2023-04-10,15:12:24,2023-04-10,19:12:24,88,km,3.0,Ml
37 km al S de Mina Collahuasi,-21.155 ,-68.633,2023-04-10,12:18:01,2023-04-10,16:18:01,111,km,3.3,Ml
40 km al NE de Calama,-22.273 ,-68.600,2023-04-10,11:56:17,2023-04-10,15:56:17,123,km,2.5,Ml
15 km al SO de San Pedro de Atacama,-23.001 ,-68.312,2023-04-10,08:59:17,2023-04-10,12:59:17,119,km,3.4,Ml
92 km al S de Socaire,-24.382 ,-67.632,2023-04-10,07:59:36,2023-04-10,11:59:36,212,km,3.4,Ml
21 km al NE de Linares,-35.677 ,-71.493,2023-04-10,07:42:01,2023-04-10,11:42:01,95,km,3.2,Ml
20 km al N de Pica,-20.322 ,-69.384,2023-04-10,06:56:12,2023-04-10,10:56:12,85,km,2.7,Ml
33 km al NO de Los Andes.,-32.616 ,-70.838,2023-04-10,06:54:41,2023-04-10,10:54:41,78,km,4.5,Mw
27 km al O de La Ligua,-32.372 ,-71.505,2023-04-10,04:33:23,2023-04-10,08:33:23,46,km,4.1,Ml
27 km al S de Pica,-20.719 ,-69.422,2023-04-10,04:10:50,2023-04-10,08:10:50,27,km,3.1,Ml
81 km al NO de Cobquecura,-35.668 ,-73.489,2023-04-10,03:09:02,2023-04-10,07:09:02,33,km,3.3,Ml
68 km al SO de OllagÃ¼e,-21.792 ,-68.500,2023-04-10,01:51:55,2023-04-10,05:51:55,131,km,3.1,Ml
