evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
52 km al O de Caldera,-27.241 ,-71.311,2023-09-02,18:32:12,2023-09-02,22:32:12,18,km,3.1,Ml
54 km al O de Caldera,-27.217 ,-71.343,2023-09-02,18:03:46,2023-09-02,22:03:46,30,km,3.3,Ml
13 km al SO de El Tabo,-33.540 ,-71.759,2023-09-02,17:42:26,2023-09-02,21:42:26,43,km,3.1,Ml
29 km al NO de Panguipulli,-39.500 ,-72.605,2023-09-02,17:24:57,2023-09-02,21:24:57,81,km,3.2,Ml
62 km al SE de Antofagasta,-24.121 ,-70.087,2023-09-02,14:52:07,2023-09-02,18:52:07,57,km,2.8,Ml
24 km al SO de Salamanca,-31.915 ,-71.167,2023-09-02,14:42:45,2023-09-02,18:42:45,76,km,2.6,Ml
64 km al O de Caldera,-27.210 ,-71.451,2023-09-02,10:29:59,2023-09-02,14:29:59,22,km,2.7,Ml
68 km al SE de Socaire,-24.035 ,-67.439,2023-09-02,09:59:06,2023-09-02,13:59:06,222,km,3.6,Ml
48 km al O de Caldera,-27.159 ,-71.299,2023-09-02,08:49:46,2023-09-02,12:49:46,49,km,3.2,Ml
64 km al NE de Los Andes.,-32.454 ,-70.088,2023-09-02,06:13:57,2023-09-02,10:13:57,131,km,3.2,Ml
55 km al O de Caldera,-27.246 ,-71.339,2023-09-02,05:43:31,2023-09-02,09:43:31,54,km,3.4,Ml
45 km al O de Caldera,-27.199 ,-71.254,2023-09-02,05:22:00,2023-09-02,09:22:00,47,km,3.2,Ml
