evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
79 km al SE de Alto del Carmen,-29.203 ,-69.856,2023-09-13,20:05:23,2023-09-13,23:05:23,148,km,2.8,Ml
76 km al O de El Tabo,-33.331 ,-72.474,2023-09-13,19:11:53,2023-09-13,22:11:53,38,km,2.5,Ml
38 km al NE de Calama,-22.261 ,-68.632,2023-09-13,18:42:12,2023-09-13,21:42:12,112,km,3.0,Ml
37 km al SO de Mina Collahuasi,-21.031 ,-68.944,2023-09-13,14:57:53,2023-09-13,17:57:53,103,km,2.6,Ml
16 km al O de La Ligua,-32.420 ,-71.396,2023-09-13,13:20:18,2023-09-13,16:20:18,50,km,2.7,Ml
29 km al SE de Rancagua,-34.317 ,-70.477,2023-09-13,03:35:03,2023-09-13,06:35:03,129,km,3.2,Ml
119 km al O de Canela Baja,-31.170 ,-72.678,2023-09-13,03:19:25,2023-09-13,06:19:25,36,km,2.8,Ml
38 km al SO de Caldera,-27.214 ,-71.165,2023-09-13,00:47:04,2023-09-13,03:47:04,36,km,3.0,Ml
122 km al SE de Socaire,-24.436 ,-67.131,2023-09-13,00:32:06,2023-09-13,03:32:06,179,km,3.4,Ml
20 km al NO de Punitaqui,-30.709 ,-71.419,2023-09-13,00:21:54,2023-09-13,03:21:54,49,km,2.7,Ml
33 km al SE de Pica,-20.738 ,-69.154,2023-09-13,00:13:28,2023-09-13,03:13:28,98,km,2.5,Ml
21 km al S de La Serena,-30.093 ,-71.271,2023-09-13,00:03:06,2023-09-13,03:03:06,63,km,3.1,Ml
