evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
62 km al SE de Mina La Escondida.,-24.779 ,-68.820,2023-09-29,20:14:35,2023-09-29,23:14:35,111,km,2.7,Ml
51 km al SO de OllagÃ¼e,-21.643 ,-68.457,2023-09-29,19:32:34,2023-09-29,22:32:34,130,km,2.8,Ml
70 km al S de Socaire,-24.214 ,-67.788,2023-09-29,18:46:01,2023-09-29,21:46:01,225,km,3.8,Ml
94 km al E de Mina La Escondida.,-24.574 ,-68.189,2023-09-29,17:54:11,2023-09-29,20:54:11,144,km,3.5,Ml
73 km al NO de La Higuera,-29.016 ,-71.696,2023-09-29,15:54:32,2023-09-29,18:54:32,42,km,2.6,Ml
29 km al NO de Antofagasta,-23.444 ,-70.595,2023-09-29,15:43:17,2023-09-29,18:43:17,56,km,2.5,Ml
63 km al N de Calama,-21.918 ,-68.804,2023-09-29,13:52:57,2023-09-29,16:52:57,130,km,2.5,Ml
24 km al E de Melipilla,-33.625 ,-70.970,2023-09-29,12:20:42,2023-09-29,15:20:42,75,km,3.5,Ml
71 km al N de Huasco,-27.838 ,-71.375,2023-09-29,08:55:41,2023-09-29,11:55:41,40,km,4.4,Mw
104 km al S de Mina La Escondida.,-25.205 ,-69.107,2023-09-29,05:34:59,2023-09-29,08:34:59,116,km,3.2,Ml
41 km al O de OllagÃ¼e,-21.361 ,-68.618,2023-09-29,02:39:45,2023-09-29,05:39:45,104,km,4.1,Ml
79 km al SO de Caldera,-27.481 ,-71.476,2023-09-29,00:56:12,2023-09-29,03:56:12,31,km,2.9,Ml
40 km al O de Los Vilos,-31.767 ,-71.900,2023-09-28,23:34:54,2023-09-29,02:34:54,34,km,2.6,Ml
37 km al SO de Mina Collahuasi,-21.059 ,-68.917,2023-09-28,22:54:19,2023-09-29,01:54:19,111,km,4.2,Mw
46 km al SO de Mina Collahuasi,-21.172 ,-68.907,2023-09-28,22:50:15,2023-09-29,01:50:15,106,km,3.0,Ml
22 km al O de Mina La Escondida.,-24.226 ,-69.266,2023-09-28,21:52:34,2023-09-29,00:52:34,88,km,2.6,Ml
8 km al E de Calama,-22.458 ,-68.853,2023-09-28,21:34:08,2023-09-29,00:34:08,126,km,3.3,Ml
36 km al O de Putre,-18.132 ,-69.892,2023-09-28,21:31:15,2023-09-29,00:31:15,92,km,3.0,Ml
47 km al S de Mina Collahuasi,-21.228 ,-68.786,2023-09-28,21:12:23,2023-09-29,00:12:23,110,km,2.9,Ml
