evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al O de La Ligua,-32.336 ,-71.790,2023-09-16,20:15:19,2023-09-16,23:15:19,32,km,2.5,Ml
79 km al SE de Socaire,-24.207 ,-67.513,2023-09-16,16:08:59,2023-09-16,19:08:59,210,km,4.0,Ml
34 km al O de Caldera,-27.032 ,-71.167,2023-09-16,07:05:05,2023-09-16,10:05:05,22,km,2.8,Ml
29 km al O de Caldera,-27.009 ,-71.111,2023-09-16,06:39:01,2023-09-16,09:39:01,41,km,2.6,Ml
30 km al O de Caldera,-27.014 ,-71.121,2023-09-16,05:48:07,2023-09-16,08:48:07,42,km,2.6,Ml
56 km al N de CamiÃ±a,-18.805 ,-69.428,2023-09-16,04:42:25,2023-09-16,07:42:25,115,km,3.3,Ml
121 km al NO de ConstituciÃ³n,-34.657 ,-73.457,2023-09-16,04:34:23,2023-09-16,07:34:23,24,km,3.6,Ml
37 km al O de Caldera,-27.036 ,-71.193,2023-09-16,04:18:25,2023-09-16,07:18:25,21,km,3.6,Ml
47 km al SO de Arica,-18.684 ,-70.715,2023-09-16,03:52:00,2023-09-16,06:52:00,34,km,3.1,Ml
15 km al O de Visviri,-17.554 ,-69.619,2023-09-16,02:43:42,2023-09-16,05:43:42,165,km,3.6,Ml
52 km al NO de Quillagua,-21.249 ,-69.784,2023-09-16,01:24:24,2023-09-16,04:24:24,40,km,2.8,Ml
