evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al O de Caldera,-27.260 ,-71.322,2023-09-05,20:03:09,2023-09-05,23:03:09,25,km,3.0,Ml
30 km al N de Vallenar,-28.309 ,-70.787,2023-09-05,19:40:33,2023-09-05,22:40:33,27,km,2.7,Ml
26 km al SO de Sierra Gorda.,-23.036 ,-69.526,2023-09-05,19:27:56,2023-09-05,22:27:56,64,km,3.1,Ml
52 km al SO de Pica,-20.775 ,-69.724,2023-09-05,18:27:06,2023-09-05,21:27:06,35,km,2.6,Ml
13 km al N de Farellones,-33.233 ,-70.318,2023-09-05,16:42:53,2023-09-05,19:42:53,103,km,2.7,Ml
46 km al O de Caldera,-27.209 ,-71.260,2023-09-05,16:12:54,2023-09-05,19:12:54,45,km,3.2,Ml
120 km al O de TirÃºa,-38.181 ,-74.852,2023-09-05,13:58:43,2023-09-05,16:58:43,21,km,2.9,Ml
105 km al SE de Socaire,-24.354 ,-67.287,2023-09-05,12:42:35,2023-09-05,15:42:35,184,km,3.0,Ml
31 km al SO de Calama,-22.727 ,-69.046,2023-09-05,12:40:07,2023-09-05,15:40:07,117,km,2.6,Ml
11 km al NO de La Higuera,-29.460 ,-71.297,2023-09-05,12:25:14,2023-09-05,15:25:14,48,km,2.9,Ml
42 km al O de Caldera,-27.181 ,-71.223,2023-09-05,12:00:53,2023-09-05,15:00:53,47,km,2.8,Ml
65 km al S de Mina La Escondida.,-24.837 ,-69.221,2023-09-05,11:30:55,2023-09-05,14:30:55,98,km,4.0,Ml
18 km al N de Iquique,-20.059 ,-70.211,2023-09-05,09:12:06,2023-09-05,12:12:06,43,km,3.7,Ml
37 km al O de Los Vilos,-31.858 ,-71.894,2023-09-05,08:42:05,2023-09-05,11:42:05,18,km,3.2,Ml
58 km al SE de Sierra Gorda.,-23.220 ,-68.865,2023-09-05,07:44:43,2023-09-05,10:44:43,106,km,3.2,Ml
16 km al O de Salamanca,-31.816 ,-71.124,2023-09-05,07:18:52,2023-09-05,10:18:52,103,km,2.6,Ml
38 km al SO de Caldera,-27.254 ,-71.140,2023-09-05,04:51:36,2023-09-05,07:51:36,54,km,3.8,Ml
24 km al O de OllagÃ¼e,-21.171 ,-68.479,2023-09-05,04:01:42,2023-09-05,07:01:42,123,km,3.0,Ml
22 km al O de Mina Collahuasi,-20.748 ,-68.852,2023-09-05,01:56:30,2023-09-05,04:56:30,111,km,2.7,Ml
119 km al O de La Higuera,-29.417 ,-72.425,2023-09-05,01:06:00,2023-09-05,04:06:00,35,km,3.1,Ml
55 km al SO de Caldera,-27.281 ,-71.320,2023-09-04,23:06:03,2023-09-05,02:06:03,34,km,2.6,Ml
53 km al O de Caldera,-27.215 ,-71.330,2023-09-04,22:55:43,2023-09-05,01:55:43,36,km,2.7,Ml
48 km al O de Caldera,-27.216 ,-71.279,2023-09-04,22:31:40,2023-09-05,01:31:40,36,km,3.1,Ml
54 km al SO de Caldera,-27.313 ,-71.295,2023-09-04,21:40:44,2023-09-05,00:40:44,38,km,4.0,Ml
45 km al O de Caldera,-27.232 ,-71.237,2023-09-04,21:40:24,2023-09-05,00:40:24,43,km,2.9,Ml
50 km al SO de Caldera,-27.300 ,-71.253,2023-09-04,21:06:31,2023-09-05,00:06:31,25,km,3.7,Ml
