evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
53 km al O de Iquique,-20.169 ,-70.655,2023-09-15,19:54:11,2023-09-15,22:54:11,8,km,2.7,Ml
45 km al E de OllagÃ¼e,-21.353 ,-67.838,2023-09-15,19:31:29,2023-09-15,22:31:29,220,km,4.0,Ml
89 km al O de Caldera,-27.320 ,-71.679,2023-09-15,15:07:39,2023-09-15,18:07:39,22,km,5.9,Mw
35 km al SO de Mina Collahuasi,-21.066 ,-68.871,2023-09-15,11:06:46,2023-09-15,14:06:46,108,km,3.1,Ml
24 km al E de Pica,-20.457 ,-69.104,2023-09-15,10:06:13,2023-09-15,13:06:13,97,km,2.5,Ml
47 km al O de San Pedro de Atacama,-22.811 ,-68.648,2023-09-15,09:35:23,2023-09-15,12:35:23,133,km,3.6,Ml
31 km al NO de Lebu,-37.356 ,-73.808,2023-09-15,08:09:29,2023-09-15,11:09:29,29,km,3.2,Ml
50 km al O de Mina La Escondida.,-24.354 ,-69.545,2023-09-15,01:47:14,2023-09-15,04:47:14,52,km,3.0,Ml
57 km al S de Alto del Carmen,-29.270 ,-70.510,2023-09-15,01:00:52,2023-09-15,04:00:52,91,km,2.6,Ml
40 km al SE de Pica,-20.778 ,-69.104,2023-09-15,00:09:24,2023-09-15,03:09:24,110,km,4.4,Ml
