evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al NO de Linares,-35.707 ,-71.868,2024-07-25,19:35:02,2024-07-25,23:35:02,78,km,2.5,Ml
120 km al O de Pichidangui,-32.090 ,-72.798,2024-07-25,19:18:05,2024-07-25,23:18:05,56,km,2.7,Ml
18 km al O de La Ligua,-32.402 ,-71.411,2024-07-25,19:07:23,2024-07-25,23:07:23,45,km,3.2,Ml
20 km al O de La Ligua,-32.421 ,-71.445,2024-07-25,18:53:21,2024-07-25,22:53:21,39,km,3.1,Ml
65 km al NE de Calama,-21.957 ,-68.628,2024-07-25,16:02:08,2024-07-25,20:02:08,128,km,2.7,Ml
34 km al E de Antofagasta,-23.750 ,-70.073,2024-07-25,15:46:37,2024-07-25,19:46:37,87,km,3.0,Ml
55 km al NE de Calama,-22.065 ,-68.619,2024-07-25,15:32:44,2024-07-25,19:32:44,134,km,3.9,Ml
11 km al SE de CuricÃ³,-35.080 ,-71.193,2024-07-25,14:17:48,2024-07-25,18:17:48,96,km,2.8,Ml
42 km al O de Mina Collahuasi,-20.957 ,-69.039,2024-07-25,13:32:31,2024-07-25,17:32:31,92,km,3.3,Ml
20 km al O de La Ligua,-32.383 ,-71.435,2024-07-25,11:21:24,2024-07-25,15:21:24,46,km,2.9,Ml
31 km al SE de San Pedro de Atacama,-23.152 ,-68.030,2024-07-25,11:18:08,2024-07-25,15:18:08,164,km,3.1,Ml
33 km al N de Socaire,-23.297 ,-67.858,2024-07-25,10:46:35,2024-07-25,14:46:35,144,km,3.8,Ml
39 km al NO de Carrizal Bajo,-27.779 ,-71.351,2024-07-25,10:40:10,2024-07-25,14:40:10,45,km,3.6,Ml
135 km al NO de Cobquecura,-35.503 ,-74.072,2024-07-25,05:42:58,2024-07-25,09:42:58,34,km,2.7,Ml
18 km al NO de Punitaqui,-30.728 ,-71.405,2024-07-25,05:08:19,2024-07-25,09:08:19,32,km,2.5,Ml
45 km al NE de OllagÃ¼e,-20.961 ,-67.920,2024-07-25,04:49:14,2024-07-25,08:49:14,212,km,3.5,Ml
56 km al SE de Socaire,-23.986 ,-67.550,2024-07-25,03:51:59,2024-07-25,07:51:59,258,km,3.5,Ml
31 km al N de Laja,-37.010 ,-72.783,2024-07-25,02:57:00,2024-07-25,06:57:00,34,km,2.9,Ml
28 km al NO de Quintero,-32.555 ,-71.665,2024-07-24,23:20:02,2024-07-25,03:20:02,36,km,3.4,Ml
39 km al NO de Mina Collahuasi,-20.599 ,-68.948,2024-07-24,21:44:57,2024-07-25,01:44:57,105,km,2.8,Ml
56 km al SE de Socaire,-23.990 ,-67.554,2024-07-24,20:38:23,2024-07-25,00:38:23,272,km,2.8,Ml
26 km al NE de Iquique,-20.002 ,-70.048,2024-07-24,20:35:50,2024-07-25,00:35:50,69,km,2.6,Ml
60 km al E de Taltal,-25.234 ,-69.924,2024-07-24,20:24:25,2024-07-25,00:24:25,76,km,3.0,Ml
