evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
25 km al NO de Baquedano,-23.136 ,-69.948,2024-07-04,18:36:15,2024-07-04,22:36:15,86,km,4.0,Ml
42 km al S de OllagÃ¼e,-21.581 ,-68.384,2024-07-04,17:13:51,2024-07-04,21:13:51,151,km,3.5,Ml
17 km al N de Mina Los Pelambres,-31.678 ,-70.545,2024-07-04,16:53:21,2024-07-04,20:53:21,125,km,4.1,Ml
80 km al E de San Pedro de Atacama,-22.715 ,-67.455,2024-07-04,16:50:57,2024-07-04,20:50:57,242,km,3.4,Ml
21 km al NO de Punitaqui,-30.717 ,-71.428,2024-07-04,15:16:00,2024-07-04,19:16:00,48,km,2.7,Ml
50 km al SO de OllagÃ¼e,-21.631 ,-68.449,2024-07-04,14:28:48,2024-07-04,18:28:48,133,km,2.9,Ml
38 km al N de Calama,-22.131 ,-68.893,2024-07-04,14:04:26,2024-07-04,18:04:26,111,km,3.6,Ml
26 km al O de OllagÃ¼e,-21.189 ,-68.498,2024-07-04,12:41:29,2024-07-04,16:41:29,136,km,3.4,Ml
38 km al N de Calama,-22.137 ,-69.001,2024-07-04,10:33:38,2024-07-04,14:33:38,65,km,2.6,Ml
62 km al NO de Parque Fray Jorge,-30.309 ,-72.182,2024-07-04,10:09:59,2024-07-04,14:09:59,42,km,3.3,Ml
68 km al E de Socaire,-23.576 ,-67.224,2024-07-04,06:14:37,2024-07-04,10:14:37,239,km,3.4,Ml
53 km al SO de OllagÃ¼e,-21.639 ,-68.516,2024-07-04,05:52:55,2024-07-04,09:52:55,120,km,2.6,Ml
60 km al NO de Pisagua,-19.374 ,-70.732,2024-07-04,03:14:40,2024-07-04,07:14:40,28,km,3.1,Ml
55 km al SE de Socaire,-24.043 ,-67.679,2024-07-04,01:19:09,2024-07-04,05:19:09,249,km,2.9,Ml
17 km al S de Calama,-22.616 ,-68.988,2024-07-04,01:13:37,2024-07-04,05:13:37,95,km,2.6,Ml
65 km al SO de OllagÃ¼e,-21.763 ,-68.508,2024-07-04,00:51:13,2024-07-04,04:51:13,120,km,3.0,Ml
35 km al NE de Alto del Carmen,-28.505 ,-70.274,2024-07-03,23:08:10,2024-07-04,03:08:10,112,km,3.4,Ml
70 km al SE de Socaire,-24.040 ,-67.407,2024-07-03,20:51:55,2024-07-04,00:51:55,262,km,3.5,Ml
