evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
42 km al S de Mina Collahuasi,-21.198 ,-68.741,2024-07-27,19:34:04,2024-07-27,23:34:04,118,km,2.8,Ml
31 km al O de ValparaÃ­so,-32.959 ,-71.930,2024-07-27,19:08:51,2024-07-27,23:08:51,36,km,3.6,Ml
23 km al O de Quintero,-32.771 ,-71.776,2024-07-27,18:30:41,2024-07-27,22:30:41,34,km,2.6,Ml
103 km al SE de Socaire,-24.404 ,-67.413,2024-07-27,17:48:15,2024-07-27,21:48:15,191,km,4.1,Ml
24 km al E de Calama,-22.409 ,-68.702,2024-07-27,17:09:18,2024-07-27,21:09:18,110,km,2.7,Ml
65 km al SE de Socaire,-24.077 ,-67.531,2024-07-27,16:59:18,2024-07-27,20:59:18,254,km,2.8,Ml
73 km al NE de Calama,-21.908 ,-68.562,2024-07-27,14:55:57,2024-07-27,18:55:57,108,km,2.5,Ml
87 km al O de San Antonio de los Cobres,-23.925 ,-67.111,2024-07-27,12:50:14,2024-07-27,16:50:14,240,km,2.9,Ml
139 km al NO de ConstituciÃ³n,-34.642 ,-73.680,2024-07-27,10:18:04,2024-07-27,14:18:04,26,km,3.6,Ml
15 km al NO de Ancud,-41.771 ,-73.960,2024-07-27,06:49:08,2024-07-27,10:49:08,42,km,3.1,Ml
56 km al O de Lebu,-37.457 ,-74.262,2024-07-27,06:26:35,2024-07-27,10:26:35,8,km,3.1,Ml
47 km al S de Mina Collahuasi,-21.246 ,-68.737,2024-07-27,05:04:04,2024-07-27,09:04:04,119,km,2.5,Ml
64 km al NO de Mina La Escondida,-23.730 ,-69.284,2024-07-27,02:13:38,2024-07-27,06:13:38,85,km,2.7,Ml
46 km al O de ValparaÃ­so,-32.997 ,-72.104,2024-07-27,00:51:36,2024-07-27,04:51:36,20,km,2.7,Ml
40 km al O de ValparaÃ­so,-33.018 ,-72.038,2024-07-27,00:36:36,2024-07-27,04:36:36,34,km,3.2,Ml
31 km al O de OllagÃ¼e,-21.177 ,-68.545,2024-07-27,00:06:26,2024-07-27,04:06:26,132,km,3.0,Ml
82 km al E de Socaire,-23.848 ,-67.136,2024-07-26,23:10:47,2024-07-27,03:10:47,227,km,3.1,Ml
46 km al SO de OllagÃ¼e,-21.544 ,-68.540,2024-07-26,22:37:43,2024-07-27,02:37:43,139,km,3.0,Ml
64 km al O de Tongoy,-30.186 ,-72.160,2024-07-26,22:08:42,2024-07-27,02:08:42,45,km,2.6,Ml
43 km al SO de OllagÃ¼e,-21.487 ,-68.557,2024-07-26,21:49:08,2024-07-27,01:49:08,142,km,2.5,Ml
43 km al O de OllagÃ¼e,-21.337 ,-68.650,2024-07-26,20:25:26,2024-07-27,00:25:26,140,km,3.0,Ml
155 km al O de Valdivia,-39.400 ,-74.970,2024-07-26,20:06:40,2024-07-27,00:06:40,32,km,3.1,Ml
