evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
45 km al N de Calama,-22.090 ,-68.776,2024-07-29,19:22:11,2024-07-29,23:22:11,106,km,2.5,Ml
60 km al SE de Socaire,-24.096 ,-67.680,2024-07-29,18:41:05,2024-07-29,22:41:05,243,km,3.1,Ml
29 km al O de OllagÃ¼e,-21.137 ,-68.518,2024-07-29,18:14:16,2024-07-29,22:14:16,136,km,2.7,Ml
88 km al NO de Isla Guafo,-42.981 ,-75.402,2024-07-29,16:39:38,2024-07-29,20:39:38,20,km,2.5,Ml
76 km al S de Socaire,-24.266 ,-67.804,2024-07-29,16:24:19,2024-07-29,20:24:19,268,km,3.3,Ml
44 km al S de San Pedro de Atacama,-23.315 ,-68.216,2024-07-29,16:20:56,2024-07-29,20:20:56,162,km,2.9,Ml
36 km al NE de La Higuera,-29.306 ,-70.914,2024-07-29,15:50:35,2024-07-29,19:50:35,84,km,3.3,Ml
33 km al S de Calama,-22.761 ,-68.849,2024-07-29,14:53:22,2024-07-29,18:53:22,99,km,3.8,Ml
30 km al E de Linares,-35.760 ,-71.279,2024-07-29,13:27:37,2024-07-29,17:27:37,105,km,3.0,Ml
94 km al SE de Alto del Carmen,-29.370 ,-69.824,2024-07-29,11:04:56,2024-07-29,15:04:56,127,km,3.8,Ml
28 km al NO de Colina,-33.089 ,-70.946,2024-07-29,09:00:45,2024-07-29,13:00:45,81,km,3.5,Ml
58 km al SO de OllagÃ¼e,-21.666 ,-68.560,2024-07-29,07:15:50,2024-07-29,11:15:50,125,km,3.0,Ml
27 km al S de TirÃºa,-38.583 ,-73.534,2024-07-29,06:47:32,2024-07-29,10:47:32,29,km,2.7,Ml
59 km al N de Calama,-21.938 ,-68.907,2024-07-29,05:27:23,2024-07-29,09:27:23,126,km,2.5,Ml
98 km al SE de Socaire,-24.371 ,-67.447,2024-07-29,04:52:40,2024-07-29,08:52:40,198,km,3.8,Ml
30 km al SO de OllagÃ¼e,-21.434 ,-68.434,2024-07-29,04:30:49,2024-07-29,08:30:49,127,km,3.3,Ml
57 km al SE de Socaire,-24.004 ,-67.567,2024-07-29,02:43:43,2024-07-29,06:43:43,263,km,3.2,Ml
10 km al SO de Parque Fray Jorge,-30.741 ,-71.735,2024-07-29,02:14:48,2024-07-29,06:14:48,35,km,3.3,Ml
36 km al SO de OllagÃ¼e,-21.520 ,-68.398,2024-07-29,00:34:16,2024-07-29,04:34:16,133,km,2.5,Ml
30 km al NO de Iquique,-20.060 ,-70.385,2024-07-28,23:59:42,2024-07-29,03:59:42,33,km,2.8,Ml
82 km al SE de Socaire,-24.150 ,-67.367,2024-07-28,23:13:37,2024-07-29,03:13:37,195,km,4.6,Mw
