evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
21 km al SE de CuricÃ³,-35.138 ,-71.111,2024-07-26,19:30:59,2024-07-26,23:30:59,96,km,2.5,Ml
22 km al SE de Pichilemu,-34.569 ,-71.923,2024-07-26,18:15:24,2024-07-26,22:15:24,27,km,2.6,Ml
27 km al O de Visviri,-17.648 ,-69.727,2024-07-26,15:06:09,2024-07-26,19:06:09,150,km,3.1,Ml
119 km al NO de Pichilemu,-33.879 ,-73.152,2024-07-26,14:03:12,2024-07-26,18:03:12,17,km,2.5,Ml
76 km al SE de Socaire,-23.924 ,-67.239,2024-07-26,12:01:52,2024-07-26,16:01:52,235,km,3.4,Ml
26 km al N de CombarbalÃ¡,-30.950 ,-70.961,2024-07-26,11:44:17,2024-07-26,15:44:17,93,km,2.5,Ml
17 km al S de San Pedro de Atacama,-23.069 ,-68.179,2024-07-26,11:38:46,2024-07-26,15:38:46,180,km,2.7,Ml
81 km al SE de Sierra Gorda,-23.443 ,-68.807,2024-07-26,11:36:29,2024-07-26,15:36:29,115,km,2.5,Ml
67 km al SE de Socaire,-23.910 ,-67.335,2024-07-26,10:33:07,2024-07-26,14:33:07,225,km,2.9,Ml
70 km al N de Calama,-21.859 ,-68.766,2024-07-26,10:20:19,2024-07-26,14:20:19,114,km,2.5,Ml
30 km al NO de Tongoy,-30.097 ,-71.744,2024-07-26,10:06:14,2024-07-26,14:06:14,55,km,2.6,Ml
45 km al O de OllagÃ¼e,-21.277 ,-68.682,2024-07-26,09:41:51,2024-07-26,13:41:51,120,km,2.6,Ml
45 km al SE de Sierra Gorda,-23.160 ,-68.987,2024-07-26,09:08:27,2024-07-26,13:08:27,102,km,2.5,Ml
51 km al N de Pica,-20.048 ,-69.212,2024-07-26,09:05:36,2024-07-26,13:05:36,101,km,2.9,Ml
48 km al NE de Calama,-22.177 ,-68.589,2024-07-26,08:45:22,2024-07-26,12:45:22,104,km,2.6,Ml
29 km al S de CuricÃ³,-35.241 ,-71.207,2024-07-26,08:41:17,2024-07-26,12:41:17,103,km,3.6,Ml
43 km al SO de Lebu,-37.926 ,-73.934,2024-07-26,06:42:48,2024-07-26,10:42:48,20,km,3.0,Ml
31 km al NO de ConstituciÃ³n,-35.160 ,-72.682,2024-07-26,01:19:39,2024-07-26,05:19:39,11,km,2.6,Ml
56 km al N de Mejillones,-22.626 ,-70.638,2024-07-26,00:03:27,2024-07-26,04:03:27,13,km,2.7,Ml
101 km al SE de CopiapÃ³,-28.094 ,-69.720,2024-07-25,23:19:53,2024-07-26,03:19:53,143,km,3.1,Ml
31 km al SE de San Pedro de Atacama,-23.060 ,-67.939,2024-07-25,22:53:26,2024-07-26,02:53:26,163,km,3.3,Ml
30 km al NO de ConstituciÃ³n,-35.145 ,-72.655,2024-07-25,22:16:36,2024-07-26,02:16:36,14,km,3.9,Ml
37 km al O de OllagÃ¼e,-21.188 ,-68.611,2024-07-25,21:05:53,2024-07-26,01:05:53,116,km,2.7,Ml
41 km al S de CamiÃ±a,-19.675 ,-69.502,2024-07-25,20:57:37,2024-07-26,00:57:37,92,km,4.3,Ml
