evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
35 km al S de Mina Collahuasi,-21.130 ,-68.749,2024-07-01,19:42:14,2024-07-01,23:42:14,121,km,2.8,Ml
41 km al O de Mina Collahuasi,-20.841 ,-69.055,2024-07-01,18:50:32,2024-07-01,22:50:32,109,km,2.7,Ml
30 km al O de Mina Collahuasi,-20.750 ,-68.931,2024-07-01,14:21:10,2024-07-01,18:21:10,95,km,3.0,Ml
19 km al O de Rancagua,-34.232 ,-70.933,2024-07-01,11:16:07,2024-07-01,15:16:07,78,km,3.8,Ml
24 km al O de Quintero,-32.679 ,-71.759,2024-07-01,10:16:41,2024-07-01,14:16:41,18,km,2.7,Ml
36 km al NO de Socaire,-23.350 ,-68.131,2024-07-01,07:37:42,2024-07-01,11:37:42,130,km,4.3,Ml
54 km al SO de Mina Collahuasi,-21.274 ,-68.861,2024-07-01,06:07:17,2024-07-01,10:07:17,116,km,3.4,Ml
36 km al NE de OllagÃ¼e,-21.045 ,-67.966,2024-07-01,06:03:12,2024-07-01,10:03:12,190,km,4.2,Ml
47 km al O de OllagÃ¼e,-21.247 ,-68.704,2024-07-01,04:53:05,2024-07-01,08:53:05,112,km,3.0,Ml
76 km al NE de Calama,-21.891 ,-68.531,2024-07-01,03:32:41,2024-07-01,07:32:41,124,km,2.7,Ml
29 km al NO de Putre,-18.041 ,-69.782,2024-06-30,23:41:22,2024-07-01,03:41:22,142,km,3.4,Ml
75 km al SE de Socaire,-24.117 ,-67.423,2024-06-30,21:23:10,2024-07-01,01:23:10,224,km,3.9,Ml
48 km al NE de Pica,-20.207 ,-68.986,2024-06-30,20:58:22,2024-07-01,00:58:22,105,km,2.9,Ml
