evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
35 km al SO de Mina Collahuasi,-21.035 ,-68.914,2024-07-13,16:06:23,2024-07-13,20:06:23,119,km,3.1,Ml
12 km al NE de CuricÃ³,-34.928 ,-71.122,2024-07-13,16:01:43,2024-07-13,20:01:43,96,km,2.8,Ml
28 km al NE de VichuquÃ©n,-34.706 ,-71.780,2024-07-13,14:46:51,2024-07-13,18:46:51,38,km,2.8,Ml
74 km al SE de Socaire,-24.185 ,-67.557,2024-07-13,14:08:08,2024-07-13,18:08:08,230,km,3.5,Ml
84 km al SE de Socaire,-24.271 ,-67.524,2024-07-13,12:51:01,2024-07-13,16:51:01,194,km,3.9,Ml
22 km al NO de CamiÃ±a,-19.170 ,-69.572,2024-07-13,10:27:20,2024-07-13,14:27:20,93,km,2.5,Ml
2 km al O de Ovalle,-30.599 ,-71.227,2024-07-13,09:50:59,2024-07-13,13:50:59,46,km,3.5,Ml
31 km al O de OllagÃ¼e,-21.124 ,-68.534,2024-07-13,09:40:54,2024-07-13,13:40:54,136,km,3.2,Ml
48 km al S de Socaire,-24.025 ,-67.878,2024-07-13,07:40:09,2024-07-13,11:40:09,260,km,3.0,Ml
53 km al S de Socaire,-24.062 ,-67.839,2024-07-13,07:32:00,2024-07-13,11:32:00,259,km,3.2,Ml
129 km al O de Tocopilla,-22.162 ,-71.455,2024-07-13,07:08:20,2024-07-13,11:08:20,35,km,2.9,Ml
122 km al O de Lebu,-37.336 ,-74.994,2024-07-13,07:05:24,2024-07-13,11:05:24,21,km,3.3,Ml
50 km al E de TirÃºa,-38.212 ,-72.946,2024-07-13,06:30:02,2024-07-13,10:30:02,42,km,3.6,Ml
18 km al O de Panguipulli,-39.708 ,-72.522,2024-07-13,04:19:07,2024-07-13,08:19:07,84,km,2.7,Ml
33 km al E de Sierra Gorda,-22.926 ,-69.004,2024-07-13,03:56:59,2024-07-13,07:56:59,100,km,2.5,Ml
41 km al E de Pica,-20.472 ,-68.941,2024-07-13,03:34:24,2024-07-13,07:34:24,104,km,2.5,Ml
95 km al E de San Pedro de Atacama,-22.841 ,-67.273,2024-07-13,03:25:30,2024-07-13,07:25:30,270,km,3.7,Ml
60 km al E de OllagÃ¼e,-21.145 ,-67.678,2024-07-13,01:18:32,2024-07-13,05:18:32,207,km,3.9,Ml
33 km al E de Carrizal Bajo,-28.195 ,-70.843,2024-07-13,00:48:46,2024-07-13,04:48:46,70,km,3.0,Ml
69 km al SE de Socaire,-23.945 ,-67.338,2024-07-13,00:38:17,2024-07-13,04:38:17,224,km,4.1,Ml
37 km al E de Calama,-22.358 ,-68.592,2024-07-13,00:18:47,2024-07-13,04:18:47,113,km,3.4,Ml
55 km al O de OllagÃ¼e,-21.393 ,-68.757,2024-07-12,22:34:08,2024-07-13,02:34:08,108,km,2.7,Ml
30 km al N de Calama,-22.199 ,-68.951,2024-07-12,20:13:08,2024-07-13,00:13:08,124,km,2.6,Ml
