evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
32 km al O de Mina Collahuasi,-20.875 ,-68.962,2024-07-16,19:17:48,2024-07-16,23:17:48,106,km,3.2,Ml
5 km al O de Tongoy,-30.238 ,-71.548,2024-07-16,18:40:32,2024-07-16,22:40:32,49,km,2.7,Ml
120 km al O de Mejillones,-22.875 ,-71.593,2024-07-16,15:58:36,2024-07-16,19:58:36,19,km,2.5,Ml
47 km al SO de Pichidangui,-32.393 ,-71.929,2024-07-16,15:51:55,2024-07-16,19:51:55,30,km,3.2,Ml
75 km al SO de OllagÃ¼e,-21.799 ,-68.630,2024-07-16,15:20:22,2024-07-16,19:20:22,106,km,2.5,Ml
72 km al E de Mina Los Pelambres,-31.997 ,-69.853,2024-07-16,13:46:03,2024-07-16,17:46:03,137,km,2.9,Ml
70 km al E de OllagÃ¼e,-21.382 ,-67.602,2024-07-16,13:25:16,2024-07-16,17:25:16,185,km,3.6,Ml
28 km al NE de CamiÃ±a,-19.142 ,-69.231,2024-07-16,12:19:57,2024-07-16,16:19:57,118,km,3.0,Ml
68 km al S de OllagÃ¼e,-21.801 ,-68.469,2024-07-16,11:08:29,2024-07-16,15:08:29,118,km,2.6,Ml
51 km al S de Mina Collahuasi,-21.277 ,-68.762,2024-07-16,10:49:05,2024-07-16,14:49:05,119,km,3.2,Ml
91 km al E de Socaire,-23.605 ,-66.998,2024-07-16,10:38:50,2024-07-16,14:38:50,178,km,3.9,Ml
9 km al NE de Los Vilos,-31.848 ,-71.461,2024-07-16,10:02:07,2024-07-16,14:02:07,65,km,3.0,Ml
25 km al SO de Pichidangui,-32.255 ,-71.760,2024-07-16,09:41:14,2024-07-16,13:41:14,28,km,2.5,Ml
4 km al NE de Patache,-20.788 ,-70.170,2024-07-16,08:35:53,2024-07-16,12:35:53,35,km,3.8,Ml
13 km al SO de Mina Collahuasi,-20.921 ,-68.733,2024-07-16,07:26:58,2024-07-16,11:26:58,104,km,2.9,Ml
37 km al NO de Pozo Almonte,-19.947 ,-69.918,2024-07-16,03:58:39,2024-07-16,07:58:39,82,km,2.9,Ml
37 km al SE de Calama,-22.651 ,-68.623,2024-07-16,03:31:58,2024-07-16,07:31:58,111,km,2.7,Ml
28 km al NE de Pisagua,-19.453 ,-69.991,2024-07-16,03:26:49,2024-07-16,07:26:49,47,km,3.2,Ml
32 km al E de Calama,-22.388 ,-68.636,2024-07-16,01:52:45,2024-07-16,05:52:45,115,km,2.8,Ml
