evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
31 km al E de Pica,-20.575 ,-69.047,2024-10-29,19:01:39,2024-10-29,22:01:39,94,km,2.8,Ml
28 km al NO de Quintero,-32.665 ,-71.791,2024-10-29,16:05:26,2024-10-29,19:05:26,27,km,2.7,Ml
42 km al SO de OllagÃ¼e,-21.537 ,-68.484,2024-10-29,13:47:35,2024-10-29,16:47:35,130,km,2.7,Ml
12 km al SE de Pica,-20.589 ,-69.276,2024-10-29,12:11:23,2024-10-29,15:11:23,81,km,3.3,Ml
64 km al N de Calama,-21.910 ,-68.792,2024-10-29,10:45:35,2024-10-29,13:45:35,130,km,3.2,Ml
27 km al NE de Sierra Gorda,-22.692 ,-69.167,2024-10-29,08:14:34,2024-10-29,11:14:34,98,km,2.5,Ml
31 km al S de CamiÃ±a,-19.584 ,-69.347,2024-10-29,06:06:01,2024-10-29,09:06:01,104,km,2.5,Ml
22 km al O de Quintero,-32.769 ,-71.761,2024-10-29,05:46:10,2024-10-29,08:46:10,18,km,3.1,Ml
91 km al NO de San Antonio de los Cobres,-23.568 ,-66.853,2024-10-29,03:31:39,2024-10-29,06:31:39,184,km,3.4,Ml
14 km al SE de Pica,-20.562 ,-69.225,2024-10-29,02:35:40,2024-10-29,05:35:40,90,km,3.7,Ml
124 km al O de Pichilemu,-34.401 ,-73.360,2024-10-29,01:00:15,2024-10-29,04:00:15,29,km,2.7,Ml
11 km al O de La Higuera,-29.480 ,-71.314,2024-10-28,23:13:42,2024-10-29,02:13:42,86,km,2.5,Ml
42 km al N de CamiÃ±a,-18.939 ,-69.422,2024-10-28,21:38:01,2024-10-29,00:38:01,100,km,2.9,Ml
97 km al E de Alto del Carmen,-29.028 ,-69.534,2024-10-28,21:19:47,2024-10-29,00:19:47,121,km,3.2,Ml
