evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
70 km al O de Socaire,-23.541 ,-68.571,2024-10-08,20:51:49,2024-10-08,23:51:49,55,km,2.8,Ml
76 km al SE de Socaire,-24.190 ,-67.540,2024-10-08,17:34:35,2024-10-08,20:34:35,221,km,3.8,Ml
29 km al NE de Pica,-20.252 ,-69.220,2024-10-08,17:06:19,2024-10-08,20:06:19,92,km,2.6,Ml
10 km al SE de Pichilemu,-34.468 ,-71.956,2024-10-08,15:34:36,2024-10-08,18:34:36,21,km,2.5,Ml
55 km al SO de Mina Collahuasi,-21.230 ,-68.965,2024-10-08,13:31:32,2024-10-08,16:31:32,103,km,3.5,Ml
87 km al SE de Termas del Flaco,-35.549 ,-69.810,2024-10-08,13:08:16,2024-10-08,16:08:16,45,km,2.5,Ml
47 km al S de Mina Collahuasi,-21.224 ,-68.804,2024-10-08,12:28:45,2024-10-08,15:28:45,111,km,2.5,Ml
34 km al E de Mina Los Pelambres,-31.905 ,-70.238,2024-10-08,11:08:54,2024-10-08,14:08:54,126,km,2.7,Ml
47 km al O de Quillagua,-21.660 ,-69.993,2024-10-08,10:44:52,2024-10-08,13:44:52,44,km,2.6,Ml
47 km al S de Caldera,-27.484 ,-70.918,2024-10-08,10:18:39,2024-10-08,13:18:39,41,km,2.6,Ml
18 km al E de OllagÃ¼e,-21.220 ,-68.076,2024-10-08,09:51:38,2024-10-08,12:51:38,189,km,4.5,Mw
30 km al SO de OllagÃ¼e,-21.418 ,-68.455,2024-10-08,08:16:51,2024-10-08,11:16:51,141,km,2.9,Ml
47 km al SE de Socaire,-23.976 ,-67.705,2024-10-08,06:05:53,2024-10-08,09:05:53,277,km,3.2,Ml
36 km al NO de Navidad,-33.685 ,-72.041,2024-10-08,04:18:37,2024-10-08,07:18:37,44,km,2.7,Ml
68 km al NE de San Pedro de Atacama,-22.409 ,-67.835,2024-10-08,04:08:24,2024-10-08,07:08:24,124,km,3.4,Ml
34 km al S de Mina Collahuasi,-21.133 ,-68.679,2024-10-08,02:52:57,2024-10-08,05:52:57,128,km,2.9,Ml
41 km al O de La Serena,-29.785 ,-71.656,2024-10-08,02:50:08,2024-10-08,05:50:08,44,km,3.2,Ml
78 km al O de Los Vilos,-31.636 ,-72.271,2024-10-08,02:30:50,2024-10-08,05:30:50,38,km,2.7,Ml
76 km al SO de Socaire,-24.209 ,-68.211,2024-10-08,01:27:20,2024-10-08,04:27:20,281,km,2.7,Ml
99 km al SE de OllagÃ¼e,-21.885 ,-67.608,2024-10-08,01:10:56,2024-10-08,04:10:56,215,km,3.2,Ml
25 km al O de Quintero,-32.785 ,-71.796,2024-10-08,00:31:47,2024-10-08,03:31:47,36,km,2.5,Ml
