evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
89 km al SE de Socaire,-24.270 ,-67.431,2024-10-23,19:36:01,2024-10-23,22:36:01,221,km,4.5,Mw
65 km al SO de OllagÃ¼e,-21.741 ,-68.539,2024-10-23,19:08:00,2024-10-23,22:08:00,119,km,2.7,Ml
77 km al N de Calama,-21.806 ,-68.725,2024-10-23,17:39:14,2024-10-23,20:39:14,127,km,2.8,Ml
36 km al E de Calama,-22.592 ,-68.602,2024-10-23,15:39:12,2024-10-23,18:39:12,109,km,2.8,Ml
53 km al SO de Valdivia,-40.087 ,-73.753,2024-10-23,15:29:13,2024-10-23,18:29:13,14,km,3.2,Ml
84 km al SE de Socaire,-24.085 ,-67.268,2024-10-23,14:49:33,2024-10-23,17:49:33,203,km,4.3,Mw
29 km al SE de ToltÃ©n,-39.421 ,-73.042,2024-10-23,14:39:46,2024-10-23,17:39:46,41,km,2.9,Ml
48 km al NE de Calama,-22.116 ,-68.657,2024-10-23,14:29:39,2024-10-23,17:29:39,124,km,2.8,Ml
39 km al N de Punta de Choros,-28.895 ,-71.444,2024-10-23,13:23:28,2024-10-23,16:23:28,38,km,2.8,Ml
101 km al NO de Lebu,-36.974 ,-74.465,2024-10-23,13:17:44,2024-10-23,16:17:44,19,km,3.0,Ml
52 km al SO de Mina Collahuasi,-21.142 ,-69.027,2024-10-23,12:32:45,2024-10-23,15:32:45,123,km,2.6,Ml
54 km al S de Patache,-21.280 ,-70.064,2024-10-23,12:00:51,2024-10-23,15:00:51,77,km,2.9,Ml
107 km al O de Los Vilos,-31.878 ,-72.642,2024-10-23,11:22:29,2024-10-23,14:22:29,33,km,3.0,Ml
58 km al SE de Socaire,-24.074 ,-67.688,2024-10-23,09:56:07,2024-10-23,12:56:07,243,km,4.2,Ml
34 km al S de Mina Collahuasi,-21.136 ,-68.681,2024-10-23,09:40:18,2024-10-23,12:40:18,118,km,2.5,Ml
19 km al O de Calama,-22.530 ,-69.108,2024-10-23,08:43:07,2024-10-23,11:43:07,100,km,2.5,Ml
27 km al NE de CamiÃ±a,-19.092 ,-69.311,2024-10-23,06:37:13,2024-10-23,09:37:13,107,km,4.0,Ml
27 km al SE de ConcepciÃ³n,-36.944 ,-72.786,2024-10-23,05:57:40,2024-10-23,08:57:40,33,km,3.2,Ml
25 km al O de Quintero,-32.741 ,-71.786,2024-10-23,05:36:29,2024-10-23,08:36:29,35,km,2.7,Ml
23 km al O de Quintero,-32.747 ,-71.769,2024-10-23,05:34:10,2024-10-23,08:34:10,33,km,3.4,Ml
51 km al NE de Alto del Carmen,-28.351 ,-70.256,2024-10-23,03:39:52,2024-10-23,06:39:52,109,km,2.7,Ml
7 km al SE de Los Vilos,-31.959 ,-71.464,2024-10-23,03:35:50,2024-10-23,06:35:50,68,km,3.6,Ml
35 km al S de Melipilla,-33.996 ,-71.160,2024-10-23,03:32:14,2024-10-23,06:32:14,68,km,2.9,Ml
41 km al S de Mina Collahuasi,-21.188 ,-68.709,2024-10-22,22:51:54,2024-10-23,01:51:54,117,km,2.6,Ml
61 km al E de Paposo,-24.945 ,-69.864,2024-10-22,22:44:14,2024-10-23,01:44:14,43,km,3.1,Ml
74 km al NO de Parque Fray Jorge,-30.271 ,-72.312,2024-10-22,22:37:30,2024-10-23,01:37:30,35,km,2.5,Ml
13 km al SE de Los Vilos,-31.998 ,-71.421,2024-10-22,22:12:36,2024-10-23,01:12:36,81,km,2.6,Ml
62 km al SO de OllagÃ¼e,-21.665 ,-68.624,2024-10-22,21:13:04,2024-10-23,00:13:04,131,km,3.9,Ml
