evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al SO de OllagÃ¼e,-21.569 ,-68.438,2024-10-05,18:32:41,2024-10-05,21:32:41,138,km,3.1,Ml
45 km al SO de OllagÃ¼e,-21.591 ,-68.430,2024-10-05,17:44:23,2024-10-05,20:44:23,129,km,3.7,Ml
46 km al SO de Mina Collahuasi,-21.100 ,-68.989,2024-10-05,14:54:42,2024-10-05,17:54:42,113,km,2.9,Ml
48 km al O de San Pedro de Atacama,-22.934 ,-68.673,2024-10-05,14:21:39,2024-10-05,17:21:39,98,km,2.8,Ml
21 km al O de Putre,-18.270 ,-69.741,2024-10-05,12:58:42,2024-10-05,15:58:42,93,km,2.9,Ml
55 km al S de OllagÃ¼e,-21.698 ,-68.402,2024-10-05,11:53:48,2024-10-05,14:53:48,143,km,3.6,Ml
18 km al N de Las Cabras,-34.135 ,-71.342,2024-10-05,08:15:51,2024-10-05,11:15:51,83,km,2.8,Ml
84 km al SE de Socaire,-24.016 ,-67.207,2024-10-05,06:44:34,2024-10-05,09:44:34,231,km,3.1,Ml
20 km al NO de Punitaqui,-30.744 ,-71.447,2024-10-05,05:10:57,2024-10-05,08:10:57,71,km,4.0,Ml
159 km al SO de TirÃºa,-39.110 ,-75.044,2024-10-05,04:44:34,2024-10-05,07:44:34,24,km,3.9,Ml
31 km al NE de Calama,-22.222 ,-68.785,2024-10-05,03:48:30,2024-10-05,06:48:30,122,km,2.5,Ml
73 km al NE de Socaire,-23.261 ,-67.273,2024-10-05,01:38:49,2024-10-05,04:38:49,253,km,3.0,Ml
