evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
10 km al E de Pichidangui,-32.122 ,-71.428,2024-10-02,19:20:46,2024-10-02,22:20:46,52,km,3.1,Ml
35 km al O de Castro,-42.411 ,-74.181,2024-10-02,15:52:28,2024-10-02,18:52:28,34,km,4.4,Mw
13 km al S de San JosÃ© de Maipo,-33.755 ,-70.375,2024-10-02,13:38:13,2024-10-02,16:38:13,117,km,3.7,Ml
81 km al O de Pichidangui,-32.162 ,-72.385,2024-10-02,11:25:26,2024-10-02,14:25:26,42,km,2.6,Ml
31 km al SO de Mina Collahuasi,-20.941 ,-68.930,2024-10-02,09:38:40,2024-10-02,12:38:40,127,km,2.8,Ml
57 km al SO de OllagÃ¼e,-21.513 ,-68.714,2024-10-02,09:08:06,2024-10-02,12:08:06,125,km,2.8,Ml
17 km al NO de Quintero,-32.637 ,-71.613,2024-10-02,05:07:05,2024-10-02,08:07:05,44,km,4.0,Ml
18 km al O de Visviri,-17.650 ,-69.641,2024-10-02,03:49:12,2024-10-02,06:49:12,165,km,3.8,Ml
6 km al S de Parque Fray Jorge,-30.715 ,-71.698,2024-10-02,03:32:21,2024-10-02,06:32:21,35,km,3.2,Ml
8 km al S de Parque Fray Jorge,-30.732 ,-71.664,2024-10-02,02:36:17,2024-10-02,05:36:17,27,km,2.9,Ml
9 km al O de Quillagua,-21.660 ,-69.619,2024-10-01,21:37:55,2024-10-02,00:37:55,75,km,3.1,Ml
