evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
40 km al O de Mina Collahuasi,-20.831 ,-69.047,2024-10-04,20:42:24,2024-10-04,23:42:24,113,km,3.0,Ml
43 km al O de Mina Collahuasi,-20.910 ,-69.061,2024-10-04,19:13:47,2024-10-04,22:13:47,110,km,3.0,Ml
34 km al SO de Huasco,-28.728 ,-71.408,2024-10-04,18:45:15,2024-10-04,21:45:15,43,km,3.2,Ml
29 km al NE de Calama,-22.300 ,-68.719,2024-10-04,17:22:11,2024-10-04,20:22:11,116,km,3.0,Ml
64 km al NE de Calama,-22.014 ,-68.554,2024-10-04,14:09:01,2024-10-04,17:09:01,121,km,2.9,Ml
18 km al O de Pozo Almonte,-20.317 ,-69.951,2024-10-04,09:57:59,2024-10-04,12:57:59,52,km,4.2,Ml
118 km al O de TirÃºa,-38.588 ,-74.808,2024-10-04,06:40:49,2024-10-04,09:40:49,17,km,2.9,Ml
47 km al O de Mina Collahuasi,-20.889 ,-69.107,2024-10-04,04:21:58,2024-10-04,07:21:58,106,km,2.8,Ml
62 km al SO de OllagÃ¼e,-21.519 ,-68.763,2024-10-04,03:35:19,2024-10-04,06:35:19,108,km,4.2,Ml
22 km al E de Farellones,-33.268 ,-70.092,2024-10-04,02:44:28,2024-10-04,05:44:28,118,km,2.8,Ml
16 km al O de Carrizal Bajo,-28.026 ,-71.294,2024-10-04,02:13:22,2024-10-04,05:13:22,50,km,3.6,Ml
