evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
14 km al SE de Canela Baja,-31.498 ,-71.371,2023-10-16,18:02:47,2023-10-16,21:02:47,39,km,2.5,Ml
34 km al NE de Sierra Gorda.,-22.773 ,-69.020,2023-10-16,17:03:04,2023-10-16,20:03:04,82,km,2.5,Ml
67 km al SO de OllagÃ¼e,-21.729 ,-68.600,2023-10-16,16:42:55,2023-10-16,19:42:55,120,km,2.7,Ml
133 km al SE de Socaire,-24.621 ,-67.235,2023-10-16,15:33:20,2023-10-16,18:33:20,187,km,5.2,Ml
62 km al N de San Pedro de Atacama,-22.369 ,-68.277,2023-10-16,14:52:01,2023-10-16,17:52:01,136,km,2.6,Ml
25 km al E de San Pedro de Atacama,-22.930 ,-67.954,2023-10-16,13:04:41,2023-10-16,16:04:41,162,km,3.1,Ml
93 km al N de Taltal,-24.599 ,-70.250,2023-10-16,10:36:36,2023-10-16,13:36:36,35,km,2.9,Ml
104 km al SE de Socaire,-24.109 ,-67.039,2023-10-16,10:35:51,2023-10-16,13:35:51,193,km,3.1,Ml
69 km al NO de Quillagua,-21.241 ,-70.026,2023-10-16,08:15:52,2023-10-16,11:15:52,15,km,2.5,Ml
76 km al N de Calama,-21.800 ,-68.781,2023-10-16,08:00:18,2023-10-16,11:00:18,118,km,2.9,Ml
34 km al E de Tierra Amarilla,-27.383 ,-69.941,2023-10-16,05:47:55,2023-10-16,08:47:55,100,km,3.9,Ml
35 km al NO de Huasco,-28.317 ,-71.540,2023-10-16,05:19:58,2023-10-16,08:19:58,42,km,3.1,Ml
35 km al NE de Vallenar,-28.434 ,-70.439,2023-10-16,04:51:19,2023-10-16,07:51:19,104,km,3.2,Ml
92 km al SE de Socaire,-24.095 ,-67.175,2023-10-16,04:09:26,2023-10-16,07:09:26,198,km,3.5,Ml
41 km al SO de OllagÃ¼e,-21.498 ,-68.524,2023-10-16,03:31:36,2023-10-16,06:31:36,125,km,3.5,Ml
112 km al E de Socaire,-23.414 ,-66.805,2023-10-16,01:50:40,2023-10-16,04:50:40,207,km,2.8,Ml
28 km al E de Alto del Carmen,-28.733 ,-70.201,2023-10-16,00:45:15,2023-10-16,03:45:15,88,km,2.6,Ml
91 km al E de Socaire,-23.881 ,-67.053,2023-10-16,00:02:48,2023-10-16,03:02:48,232,km,3.5,Ml
67 km al NO de Tongoy,-29.810 ,-71.968,2023-10-15,23:04:11,2023-10-16,02:04:11,34,km,2.9,Ml
48 km al SE de Sierra Gorda.,-23.209 ,-68.994,2023-10-15,22:19:47,2023-10-16,01:19:47,100,km,2.6,Ml
132 km al NE de Socaire,-23.055 ,-66.731,2023-10-15,21:53:38,2023-10-16,00:53:38,224,km,4.6,Mw
43 km al SO de Tongoy,-30.495 ,-71.843,2023-10-15,21:31:40,2023-10-16,00:31:40,47,km,2.9,Ml
