evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
27 km al N de La Higuera,-29.282 ,-71.278,2023-10-24,19:32:16,2023-10-24,22:32:16,65,km,3.8,Ml
65 km al SE de Socaire,-23.932 ,-67.370,2023-10-24,15:21:32,2023-10-24,18:21:32,226,km,4.3,Ml
67 km al SO de OllagÃ¼e,-21.780 ,-68.510,2023-10-24,14:41:34,2023-10-24,17:41:34,120,km,2.8,Ml
62 km al SE de Sierra Gorda.,-23.223 ,-68.819,2023-10-24,14:39:54,2023-10-24,17:39:54,105,km,2.8,Ml
23 km al N de Ralco,-37.677 ,-71.617,2023-10-24,11:56:45,2023-10-24,14:56:45,118,km,3.5,Ml
43 km al SO de OllagÃ¼e,-21.569 ,-68.452,2023-10-24,10:16:12,2023-10-24,13:16:12,134,km,3.5,Ml
37 km al E de Calama,-22.366 ,-68.586,2023-10-24,08:47:21,2023-10-24,11:47:21,108,km,2.8,Ml
87 km al NE de San Pedro de Atacama,-22.253 ,-67.765,2023-10-24,08:21:08,2023-10-24,11:21:08,200,km,3.7,Ml
132 km al O de Tocopilla,-21.920 ,-71.470,2023-10-24,08:03:04,2023-10-24,11:03:04,30,km,2.9,Ml
31 km al NO de Visviri,-17.393 ,-69.690,2023-10-24,07:01:29,2023-10-24,10:01:29,158,km,2.9,Ml
38 km al S de Mina Collahuasi,-21.168 ,-68.712,2023-10-24,03:15:46,2023-10-24,06:15:46,103,km,2.7,Ml
38 km al SO de OllagÃ¼e,-21.540 ,-68.385,2023-10-24,01:43:38,2023-10-24,04:43:38,128,km,2.7,Ml
26 km al N de Pica,-20.257 ,-69.367,2023-10-24,01:33:22,2023-10-24,04:33:22,104,km,3.9,Ml
25 km al NO de Socaire,-23.417 ,-68.053,2023-10-23,22:56:49,2023-10-24,01:56:49,153,km,3.2,Ml
