evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
18 km al NE de San JosÃ© de Maipo,-33.535 ,-70.203,2023-10-30,20:29:30,2023-10-30,23:29:30,125,km,2.9,Ml
61 km al SE de Socaire,-24.002 ,-67.501,2023-10-30,19:45:07,2023-10-30,22:45:07,273,km,3.2,Ml
43 km al NE de Quillagua,-21.354 ,-69.279,2023-10-30,18:14:32,2023-10-30,21:14:32,94,km,2.5,Ml
54 km al N de Calama,-21.994 ,-68.810,2023-10-30,18:13:14,2023-10-30,21:13:14,123,km,2.6,Ml
123 km al O de Puerto Natales,-51.295 ,-74.126,2023-10-30,18:01:52,2023-10-30,21:01:52,20,km,4.0,Ml
46 km al SE de Socaire,-23.958 ,-67.680,2023-10-30,17:56:17,2023-10-30,20:56:17,286,km,3.2,Ml
37 km al O de La Ligua,-32.566 ,-71.599,2023-10-30,13:53:33,2023-10-30,16:53:33,32,km,2.9,Ml
25 km al SE de ConcepciÃ³n,-36.979 ,-72.849,2023-10-30,13:18:57,2023-10-30,16:18:57,60,km,2.5,Ml
80 km al SE de Antofagasta,-24.226 ,-69.951,2023-10-30,11:19:01,2023-10-30,14:19:01,61,km,2.5,Ml
21 km al SO de Calama,-22.579 ,-69.101,2023-10-30,08:00:35,2023-10-30,11:00:35,85,km,3.4,Ml
39 km al SO de Mina Collahuasi,-21.094 ,-68.894,2023-10-30,07:05:07,2023-10-30,10:05:07,105,km,2.9,Ml
33 km al E de Los Andes.,-32.820 ,-70.247,2023-10-30,05:49:46,2023-10-30,08:49:46,124,km,4.4,Mw
47 km al NE de Calama,-22.107 ,-68.687,2023-10-30,04:19:26,2023-10-30,07:19:26,112,km,3.0,Ml
24 km al S de Cuya,-19.368 ,-70.104,2023-10-30,03:49:03,2023-10-30,06:49:03,28,km,2.5,Ml
50 km al S de Socaire,-24.037 ,-67.813,2023-10-30,03:26:11,2023-10-30,06:26:11,220,km,2.7,Ml
67 km al S de Socaire,-24.188 ,-67.806,2023-10-29,23:59:10,2023-10-30,02:59:10,253,km,3.0,Ml
