evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
78 km al N de Calama,-21.803 ,-68.699,2023-10-26,20:01:14,2023-10-26,23:01:14,131,km,4.3,Ml
17 km al NE de Alto del Carmen,-28.692 ,-70.325,2023-10-26,19:26:10,2023-10-26,22:26:10,101,km,4.0,Ml
17 km al NE de Alto del Carmen,-28.677 ,-70.339,2023-10-26,18:49:34,2023-10-26,21:49:34,90,km,5.4,Mww
44 km al O de Taltal,-25.568 ,-70.892,2023-10-26,17:41:25,2023-10-26,20:41:25,54,km,3.8,Ml
97 km al S de Alto Hospicio,-21.093 ,-70.418,2023-10-26,16:28:44,2023-10-26,19:28:44,52,km,2.8,Ml
50 km al N de Tocopilla,-21.666 ,-70.349,2023-10-26,14:48:07,2023-10-26,17:48:07,15,km,2.5,Ml
50 km al N de Tocopilla,-21.670 ,-70.353,2023-10-26,14:41:31,2023-10-26,17:41:31,16,km,3.0,Ml
39 km al E de Taltal,-25.482 ,-70.105,2023-10-26,14:13:51,2023-10-26,17:13:51,72,km,3.4,Ml
56 km al S de Mina Collahuasi,-21.308 ,-68.804,2023-10-26,13:45:12,2023-10-26,16:45:12,120,km,4.2,Ml
41 km al N de Huasco,-28.099 ,-71.172,2023-10-26,10:58:32,2023-10-26,13:58:32,31,km,2.8,Ml
40 km al NE de Pica,-20.176 ,-69.136,2023-10-26,10:58:10,2023-10-26,13:58:10,112,km,2.5,Ml
114 km al S de Mina La Escondida.,-25.294 ,-69.138,2023-10-26,10:38:10,2023-10-26,13:38:10,105,km,3.4,Ml
41 km al SE de Socaire,-23.865 ,-67.622,2023-10-26,06:58:05,2023-10-26,09:58:05,221,km,3.3,Ml
50 km al E de Pica,-20.398 ,-68.865,2023-10-26,06:08:51,2023-10-26,09:08:51,115,km,2.7,Ml
51 km al S de Pica,-20.932 ,-69.188,2023-10-26,06:06:57,2023-10-26,09:06:57,108,km,2.8,Ml
24 km al E de Talca,-35.366 ,-71.413,2023-10-26,05:50:38,2023-10-26,08:50:38,85,km,3.3,Ml
20 km al SE de Cuya,-19.330 ,-70.103,2023-10-26,05:43:55,2023-10-26,08:43:55,51,km,2.5,Ml
37 km al NO de Los Vilos,-31.654 ,-71.756,2023-10-26,05:20:12,2023-10-26,08:20:12,35,km,2.7,Ml
34 km al O de OllagÃ¼e,-21.272 ,-68.576,2023-10-26,04:51:34,2023-10-26,07:51:34,138,km,3.0,Ml
58 km al SO de Tocopilla,-22.436 ,-70.624,2023-10-26,03:10:09,2023-10-26,06:10:09,15,km,2.9,Ml
50 km al S de Pica,-20.917 ,-69.185,2023-10-26,02:17:23,2023-10-26,05:17:23,112,km,2.9,Ml
104 km al O de ValparaÃ­so,-32.724 ,-72.661,2023-10-26,01:59:09,2023-10-26,04:59:09,35,km,3.4,Ml
156 km al NO de ConstituciÃ³n,-34.509 ,-73.797,2023-10-25,23:05:10,2023-10-26,02:05:10,16,km,2.8,Ml
47 km al NO de ToltÃ©n,-38.840 ,-73.482,2023-10-25,21:26:14,2023-10-26,00:26:14,34,km,3.2,Ml
