evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
18 km al O de ValparaÃ­so,-32.997 ,-71.794,2023-10-18,18:56:16,2023-10-18,21:56:16,28,km,3.0,Ml
31 km al N de La Higuera,-29.242 ,-71.135,2023-10-18,17:46:20,2023-10-18,20:46:20,56,km,3.5,Ml
27 km al E de Quillota,-32.800 ,-70.980,2023-10-18,17:43:00,2023-10-18,20:43:00,20,km,2.8,Ml
27 km al SE de Calama,-22.654 ,-68.758,2023-10-18,12:03:18,2023-10-18,15:03:18,132,km,2.9,Ml
53 km al N de CamiÃ±a,-18.842 ,-69.522,2023-10-18,11:36:58,2023-10-18,14:36:58,15,km,2.8,Ml
56 km al O de Tongoy,-30.388 ,-72.055,2023-10-18,08:11:55,2023-10-18,11:11:55,36,km,2.5,Ml
46 km al NO de Tongoy,-29.945 ,-71.813,2023-10-18,06:29:29,2023-10-18,09:29:29,26,km,2.6,Ml
14 km al O de Socaire,-23.620 ,-68.025,2023-10-17,23:37:08,2023-10-18,02:37:08,298,km,4.1,Ml
42 km al NO de Quillagua,-21.369 ,-69.789,2023-10-17,21:54:29,2023-10-18,00:54:29,60,km,3.8,Ml
136 km al O de Tocopilla,-21.680 ,-71.443,2023-10-17,21:22:58,2023-10-18,00:22:58,28,km,2.9,Ml
37 km al O de OllagÃ¼e,-21.155 ,-68.601,2023-10-17,21:00:28,2023-10-18,00:00:28,110,km,2.6,Ml
