evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
23 km al O de Illapel,-31.608 ,-71.413,2023-10-06,18:23:27,2023-10-06,21:23:27,45,km,2.9,Ml
25 km al NO de Putre,-17.989 ,-69.650,2023-10-06,17:45:23,2023-10-06,20:45:23,134,km,3.1,Ml
47 km al SE de Putre,-18.458 ,-69.208,2023-10-06,16:43:13,2023-10-06,19:43:13,118,km,3.2,Ml
30 km al NE de Cuya,-19.007 ,-69.943,2023-10-06,14:15:01,2023-10-06,17:15:01,88,km,2.5,Ml
113 km al NO de Uyuni,-19.532 ,-67.256,2023-10-06,13:24:04,2023-10-06,16:24:04,275,km,3.5,Ml
36 km al N de Alto del Carmen,-28.456 ,-70.366,2023-10-06,12:24:07,2023-10-06,15:24:07,95,km,2.5,Ml
54 km al SO de Mina Collahuasi,-21.217 ,-68.971,2023-10-06,12:01:37,2023-10-06,15:01:37,94,km,3.5,Ml
45 km al N de Pozo Almonte,-19.860 ,-69.852,2023-10-06,10:37:56,2023-10-06,13:37:56,84,km,3.1,Ml
50 km al S de OllagÃ¼e,-21.647 ,-68.405,2023-10-06,09:37:24,2023-10-06,12:37:24,128,km,3.1,Ml
41 km al O de Mina Collahuasi,-20.928 ,-69.035,2023-10-06,09:34:20,2023-10-06,12:34:20,105,km,2.5,Ml
75 km al SO de OllagÃ¼e,-21.818 ,-68.606,2023-10-06,07:51:03,2023-10-06,10:51:03,133,km,2.7,Ml
45 km al S de Mina Collahuasi,-21.224 ,-68.743,2023-10-06,05:07:13,2023-10-06,08:07:13,123,km,2.7,Ml
75 km al SO de OllagÃ¼e,-21.780 ,-68.665,2023-10-06,02:40:30,2023-10-06,05:40:30,127,km,2.7,Ml
113 km al SE de Socaire,-24.237 ,-67.031,2023-10-06,00:25:07,2023-10-06,03:25:07,218,km,2.8,Ml
74 km al SE de Socaire,-24.187 ,-67.566,2023-10-06,00:08:34,2023-10-06,03:08:34,249,km,3.1,Ml
62 km al NE de Calama,-21.997 ,-68.615,2023-10-05,23:49:50,2023-10-06,02:49:50,135,km,2.8,Ml
70 km al NO de Huasco,-27.879 ,-71.471,2023-10-05,23:38:28,2023-10-06,02:38:28,26,km,4.6,Mw
38 km al S de Mina Collahuasi,-21.165 ,-68.715,2023-10-05,23:07:45,2023-10-06,02:07:45,109,km,2.9,Ml
8 km al SO de Tierra Amarilla,-27.522 ,-70.334,2023-10-05,22:45:06,2023-10-06,01:45:06,8,km,2.9,Ml
70 km al SO de OllagÃ¼e,-21.731 ,-68.649,2023-10-05,22:40:35,2023-10-06,01:40:35,126,km,2.8,Ml
112 km al SE de Socaire,-24.070 ,-66.926,2023-10-05,22:11:33,2023-10-06,01:11:33,196,km,3.3,Ml
