evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
15 km al O de La Ligua,-32.489 ,-71.382,2023-10-27,19:52:45,2023-10-27,22:52:45,58,km,3.5,Ml
40 km al SE de Sierra Gorda.,-23.111 ,-68.997,2023-10-27,16:34:43,2023-10-27,19:34:43,93,km,3.2,Ml
51 km al SO de OllagÃ¼e,-21.639 ,-68.466,2023-10-27,12:17:41,2023-10-27,15:17:41,131,km,2.9,Ml
31 km al S de Los Vilos,-32.189 ,-71.577,2023-10-27,10:13:49,2023-10-27,13:13:49,69,km,3.5,Ml
35 km al NE de Pica,-20.210 ,-69.175,2023-10-27,08:45:49,2023-10-27,11:45:49,95,km,3.4,Ml
31 km al NO de ValparaÃ­so,-32.884 ,-71.884,2023-10-27,08:09:04,2023-10-27,11:09:04,24,km,2.5,Ml
49 km al O de Mina La Escondida.,-24.267 ,-69.538,2023-10-27,07:17:39,2023-10-27,10:17:39,85,km,3.0,Ml
91 km al S de Socaire,-24.400 ,-67.984,2023-10-27,04:36:35,2023-10-27,07:36:35,148,km,3.6,Ml
58 km al NE de Taltal,-25.139 ,-69.992,2023-10-27,04:21:42,2023-10-27,07:21:42,71,km,2.9,Ml
31 km al S de Mina Collahuasi,-21.098 ,-68.605,2023-10-27,03:13:23,2023-10-27,06:13:23,132,km,3.1,Ml
48 km al O de La Ligua,-32.539 ,-71.733,2023-10-27,02:51:58,2023-10-27,05:51:58,35,km,2.9,Ml
19 km al NE de Los Andes.,-32.713 ,-70.453,2023-10-27,02:20:26,2023-10-27,05:20:26,104,km,2.5,Ml
47 km al SO de OllagÃ¼e,-21.506 ,-68.589,2023-10-27,02:12:16,2023-10-27,05:12:16,130,km,3.0,Ml
35 km al NO de TirÃºa,-38.169 ,-73.829,2023-10-27,00:59:56,2023-10-27,03:59:56,4,km,2.9,Ml
137 km al O de ConstituciÃ³n,-34.854 ,-73.797,2023-10-27,00:22:49,2023-10-27,03:22:49,40,km,3.8,Ml
31 km al O de Mina Collahuasi,-20.729 ,-68.938,2023-10-26,23:33:35,2023-10-27,02:33:35,103,km,2.9,Ml
30 km al SE de Pica,-20.682 ,-69.131,2023-10-26,21:29:24,2023-10-27,00:29:24,100,km,2.9,Ml
