evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
60 km al NE de Pozo Almonte,-19.917 ,-69.341,2023-10-15,20:45:53,2023-10-15,23:45:53,107,km,3.1,Ml
47 km al S de Sierra Gorda.,-23.318 ,-69.291,2023-10-15,20:12:51,2023-10-15,23:12:51,87,km,4.4,Ml
60 km al NO de La Higuera,-29.021 ,-71.458,2023-10-15,19:25:00,2023-10-15,22:25:00,42,km,3.2,Ml
86 km al SO de Iquique,-20.611 ,-70.866,2023-10-15,19:23:25,2023-10-15,22:23:25,32,km,2.5,Ml
63 km al O de Tongoy,-30.213 ,-72.149,2023-10-15,16:09:21,2023-10-15,19:09:21,41,km,3.5,Ml
60 km al NO de La Higuera,-29.019 ,-71.453,2023-10-15,13:31:24,2023-10-15,16:31:24,44,km,3.7,Ml
16 km al O de San Pedro de Atacama,-22.898 ,-68.356,2023-10-15,12:21:08,2023-10-15,15:21:08,135,km,2.6,Ml
23 km al O de Mina Collahuasi,-20.753 ,-68.869,2023-10-15,11:37:45,2023-10-15,14:37:45,113,km,2.9,Ml
106 km al O de Huasco,-28.735 ,-72.259,2023-10-15,10:20:56,2023-10-15,13:20:56,22,km,3.3,Ml
42 km al S de Pica,-20.845 ,-69.200,2023-10-15,09:43:04,2023-10-15,12:43:04,105,km,3.4,Ml
56 km al NE de Calama,-22.069 ,-68.594,2023-10-15,08:11:19,2023-10-15,11:11:19,126,km,2.6,Ml
80 km al SE de Socaire,-24.027 ,-67.267,2023-10-15,04:43:28,2023-10-15,07:43:28,205,km,3.3,Ml
96 km al SE de OllagÃ¼e,-21.870 ,-67.633,2023-10-15,02:42:45,2023-10-15,05:42:45,209,km,3.9,Ml
70 km al SE de Socaire,-23.877 ,-67.275,2023-10-15,02:07:35,2023-10-15,05:07:35,277,km,3.1,Ml
5 km al S de Pisagua,-19.640 ,-70.211,2023-10-15,02:02:37,2023-10-15,05:02:37,72,km,3.0,Ml
25 km al SO de OllagÃ¼e,-21.403 ,-68.394,2023-10-15,00:58:19,2023-10-15,03:58:19,145,km,2.7,Ml
108 km al SE de Socaire,-24.381 ,-67.277,2023-10-14,23:20:15,2023-10-15,02:20:15,190,km,3.1,Ml
43 km al N de ValparaÃ­so,-32.664 ,-71.658,2023-10-14,22:53:49,2023-10-15,01:53:49,20,km,2.8,Ml
19 km al SE de Rancagua,-34.324 ,-70.650,2023-10-14,22:11:33,2023-10-15,01:11:33,106,km,3.6,Ml
105 km al O de Huasco,-28.671 ,-72.275,2023-10-14,21:59:22,2023-10-15,00:59:22,30,km,2.9,Ml
