evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
45 km al O de La Higuera,-29.449 ,-71.659,2023-10-17,19:42:13,2023-10-17,22:42:13,58,km,2.7,Ml
88 km al SE de Socaire,-24.198 ,-67.337,2023-10-17,18:45:32,2023-10-17,21:45:32,219,km,4.2,Ml
50 km al O de Tongoy,-30.330 ,-72.005,2023-10-17,17:52:39,2023-10-17,20:52:39,34,km,4.0,Ml
85 km al N de Tocopilla,-21.340 ,-70.338,2023-10-17,17:01:05,2023-10-17,20:01:05,28,km,2.7,Ml
42 km al SO de Mina Collahuasi,-21.110 ,-68.925,2023-10-17,13:53:21,2023-10-17,16:53:21,109,km,2.6,Ml
26 km al SO de Los Andes.,-32.993 ,-70.807,2023-10-17,13:34:43,2023-10-17,16:34:43,80,km,2.5,Ml
21 km al S de Calama,-22.653 ,-68.972,2023-10-17,11:49:55,2023-10-17,14:49:55,79,km,3.1,Ml
88 km al SE de Socaire,-24.221 ,-67.366,2023-10-17,10:20:41,2023-10-17,13:20:41,194,km,3.0,Ml
57 km al NO de ValparaÃ­so,-32.580 ,-71.858,2023-10-17,05:13:20,2023-10-17,08:13:20,24,km,2.8,Ml
74 km al NE de Calama,-21.855 ,-68.651,2023-10-17,02:12:24,2023-10-17,05:12:24,130,km,3.9,Ml
41 km al O de Caldera,-26.989 ,-71.225,2023-10-16,23:37:17,2023-10-17,02:37:17,15,km,3.2,Ml
