evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
137 km al NE de Socaire,-22.929 ,-66.761,2023-10-08,19:41:15,2023-10-08,22:41:15,273,km,4.5,Mw
49 km al NO de Quillagua,-21.318 ,-69.832,2023-10-08,16:14:37,2023-10-08,19:14:37,61,km,2.7,Ml
56 km al SE de Mina Los Pelambres,-32.177 ,-70.165,2023-10-08,12:05:17,2023-10-08,15:05:17,113,km,3.0,Ml
33 km al E de Los Andes.,-32.941 ,-70.270,2023-10-08,11:39:19,2023-10-08,14:39:19,102,km,3.1,Ml
46 km al SO de Huasco,-28.807 ,-71.480,2023-10-08,11:35:44,2023-10-08,14:35:44,40,km,2.8,Ml
58 km al SO de OllagÃ¼e,-21.708 ,-68.463,2023-10-08,11:06:10,2023-10-08,14:06:10,131,km,3.0,Ml
120 km al NO de ConstituciÃ³n,-34.617 ,-73.395,2023-10-08,10:17:44,2023-10-08,13:17:44,17,km,2.9,Ml
14 km al SO de Tongoy,-30.354 ,-71.581,2023-10-08,10:03:02,2023-10-08,13:03:02,40,km,3.1,Ml
119 km al NO de ConstituciÃ³n,-34.710 ,-73.479,2023-10-08,09:14:41,2023-10-08,12:14:41,18,km,4.0,Ml
9 km al E de Calama,-22.495 ,-68.845,2023-10-08,08:54:50,2023-10-08,11:54:50,118,km,3.5,Ml
63 km al SO de Socaire,-24.092 ,-68.180,2023-10-08,08:14:17,2023-10-08,11:14:17,281,km,3.3,Ml
35 km al E de Talca,-35.504 ,-71.297,2023-10-08,07:33:19,2023-10-08,10:33:19,103,km,4.1,Ml
28 km al E de Los Andes.,-32.842 ,-70.298,2023-10-08,06:36:17,2023-10-08,09:36:17,105,km,3.0,Ml
18 km al S de Huasco,-28.622 ,-71.254,2023-10-08,06:26:51,2023-10-08,09:26:51,43,km,4.1,Ml
41 km al SE de Pica,-20.806 ,-69.119,2023-10-08,05:27:09,2023-10-08,08:27:09,110,km,3.2,Ml
49 km al N de Quillagua,-21.242 ,-69.697,2023-10-08,04:28:55,2023-10-08,07:28:55,68,km,4.8,Mw
42 km al SO de Huasco,-28.786 ,-71.441,2023-10-08,03:45:19,2023-10-08,06:45:19,36,km,3.8,Ml
28 km al SE de ConcepciÃ³n,-36.946 ,-72.777,2023-10-08,03:26:41,2023-10-08,06:26:41,35,km,3.0,Ml
35 km al NO de La Ligua,-32.279 ,-71.539,2023-10-08,01:52:28,2023-10-08,04:52:28,35,km,2.7,Ml
33 km al SO de Canela Baja,-31.575 ,-71.736,2023-10-08,00:02:14,2023-10-08,03:02:14,39,km,3.0,Ml
18 km al S de La Serena,-30.061 ,-71.295,2023-10-07,23:56:59,2023-10-08,02:56:59,68,km,3.1,Ml
28 km al NE de VichuquÃ©n,-34.666 ,-71.851,2023-10-07,22:25:49,2023-10-08,01:25:49,39,km,4.6,Mw
20 km al E de Calama,-22.433 ,-68.744,2023-10-07,21:14:28,2023-10-08,00:14:28,122,km,2.9,Ml
