evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
21 km al SO de La Higuera,-29.608 ,-71.390,2024-01-24,19:56:45,2024-01-24,22:56:45,44,km,2.5,Ml
50 km al NE de Calama,-22.075 ,-68.707,2024-01-24,18:32:02,2024-01-24,21:32:02,107,km,2.9,Ml
29 km al SO de Los Vilos,-32.085 ,-71.743,2024-01-24,17:40:41,2024-01-24,20:40:41,36,km,2.6,Ml
66 km al SO de OllagÃ¼e,-21.768 ,-68.515,2024-01-24,15:12:25,2024-01-24,18:12:25,113,km,2.9,Ml
70 km al SO de OllagÃ¼e,-21.746 ,-68.640,2024-01-24,14:59:05,2024-01-24,17:59:05,105,km,2.6,Ml
76 km al E de Socaire,-23.866 ,-67.209,2024-01-24,13:39:32,2024-01-24,16:39:32,178,km,3.0,Ml
29 km al N de Calama,-22.219 ,-68.866,2024-01-24,13:00:51,2024-01-24,16:00:51,127,km,3.7,Ml
38 km al S de Quillagua,-21.985 ,-69.639,2024-01-24,12:29:34,2024-01-24,15:29:34,58,km,3.3,Ml
61 km al NE de Alto del Carmen,-28.297 ,-70.154,2024-01-24,12:24:00,2024-01-24,15:24:00,96,km,3.1,Ml
48 km al S de Mina Collahuasi,-21.235 ,-68.809,2024-01-24,11:04:59,2024-01-24,14:04:59,123,km,2.5,Ml
77 km al SE de Socaire,-24.103 ,-67.385,2024-01-24,10:35:42,2024-01-24,13:35:42,210,km,2.8,Ml
21 km al N de Canela Baja,-31.215 ,-71.431,2024-01-24,10:09:57,2024-01-24,13:09:57,52,km,2.5,Ml
24 km al O de Canela Baja,-31.477 ,-71.698,2024-01-24,09:15:59,2024-01-24,12:15:59,37,km,2.7,Ml
106 km al E de Tierra Amarilla,-27.233 ,-69.226,2024-01-24,08:04:19,2024-01-24,11:04:19,129,km,3.6,Ml
64 km al N de Huasco,-27.914 ,-71.400,2024-01-24,06:46:33,2024-01-24,09:46:33,27,km,2.5,Ml
58 km al S de Socaire,-24.104 ,-67.790,2024-01-24,06:39:01,2024-01-24,09:39:01,282,km,4.3,Ml
64 km al N de Huasco,-27.902 ,-71.361,2024-01-24,06:26:07,2024-01-24,09:26:07,36,km,3.1,Ml
22 km al E de La Higuera,-29.454 ,-70.981,2024-01-24,06:12:34,2024-01-24,09:12:34,59,km,2.5,Mlv
37 km al NE de Calama,-22.170 ,-68.769,2024-01-24,05:05:10,2024-01-24,08:05:10,132,km,5.3,Mw
30 km al SO de Los Vilos,-32.129 ,-71.696,2024-01-24,03:48:57,2024-01-24,06:48:57,24,km,2.8,Ml
42 km al S de Pozo Almonte,-20.631 ,-69.801,2024-01-24,03:08:48,2024-01-24,06:08:48,46,km,2.9,Ml
25 km al NE de ConstituciÃ³n,-35.124 ,-72.303,2024-01-24,01:05:53,2024-01-24,04:05:53,46,km,2.9,Ml
65 km al N de Huasco,-27.893 ,-71.365,2024-01-23,22:51:56,2024-01-24,01:51:56,34,km,3.3,Ml
