evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
11 km al SO de Andacollo,-30.276 ,-71.187,2024-01-09,17:01:31,2024-01-09,20:01:31,46,km,2.6,Ml
57 km al SO de Mina Collahuasi,-21.253 ,-68.959,2024-01-09,16:34:04,2024-01-09,19:34:04,92,km,2.8,Ml
47 km al E de Calama,-22.532 ,-68.476,2024-01-09,15:47:29,2024-01-09,18:47:29,98,km,3.0,Ml
33 km al NE de Mejillones,-22.970 ,-70.158,2024-01-09,14:27:20,2024-01-09,17:27:20,46,km,2.6,Ml
107 km al SE de OllagÃ¼e,-21.949 ,-67.570,2024-01-09,13:47:27,2024-01-09,16:47:27,207,km,5.2,Mw
7 km al SE de Mina Los Pelambres,-31.865 ,-70.530,2024-01-09,12:54:29,2024-01-09,15:54:29,112,km,3.0,Ml
33 km al O de Mina Collahuasi,-20.805 ,-68.970,2024-01-09,10:15:33,2024-01-09,13:15:33,109,km,3.0,Ml
25 km al SE de Sierra Gorda.,-22.996 ,-69.093,2024-01-09,08:53:02,2024-01-09,11:53:02,96,km,2.5,Ml
48 km al NE de Socaire,-23.294 ,-67.550,2024-01-09,06:39:59,2024-01-09,09:39:59,279,km,3.3,Ml
75 km al SE de Socaire,-24.020 ,-67.328,2024-01-09,06:06:42,2024-01-09,09:06:42,198,km,3.3,Ml
76 km al E de Socaire,-23.871 ,-67.209,2024-01-09,06:00:55,2024-01-09,09:00:55,210,km,3.1,Ml
40 km al S de Mina Collahuasi,-21.169 ,-68.774,2024-01-09,05:03:10,2024-01-09,08:03:10,124,km,3.4,Ml
33 km al NE de Alto del Carmen,-28.627 ,-70.183,2024-01-09,02:55:24,2024-01-09,05:55:24,106,km,2.9,Ml
44 km al E de Socaire,-23.471 ,-67.479,2024-01-09,02:41:14,2024-01-09,05:41:14,259,km,2.7,Ml
72 km al E de Socaire,-23.350 ,-67.237,2024-01-09,02:37:57,2024-01-09,05:37:57,242,km,2.8,Ml
45 km al S de Pozo Almonte,-20.647 ,-69.901,2024-01-09,02:22:05,2024-01-09,05:22:05,24,km,2.5,Ml
19 km al O de Petorca,-32.298 ,-71.120,2024-01-09,01:40:14,2024-01-09,04:40:14,93,km,3.7,Ml
72 km al SO de OllagÃ¼e,-21.812 ,-68.557,2024-01-09,00:10:25,2024-01-09,03:10:25,125,km,3.9,Ml
