evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
46 km al N de Calama,-22.078 ,-68.773,2024-01-17,20:28:57,2024-01-17,23:28:57,105,km,2.5,Ml
85 km al NO de Quillagua,-21.131 ,-70.134,2024-01-17,19:22:13,2024-01-17,22:22:13,68,km,2.6,Ml
39 km al O de Mina Collahuasi,-20.768 ,-69.031,2024-01-17,18:21:10,2024-01-17,21:21:10,101,km,3.5,Ml
71 km al O de Iquique,-20.145 ,-70.827,2024-01-17,15:09:48,2024-01-17,18:09:48,30,km,2.8,Ml
73 km al O de Iquique,-20.132 ,-70.844,2024-01-17,14:46:40,2024-01-17,17:46:40,6,km,2.9,Ml
59 km al N de Pica,-19.976 ,-69.203,2024-01-17,14:42:39,2024-01-17,17:42:39,96,km,3.2,Ml
41 km al SO de Huasco,-28.808 ,-71.377,2024-01-17,14:13:13,2024-01-17,17:13:13,37,km,3.1,Ml
61 km al SO de Mina La Escondida.,-24.630 ,-69.516,2024-01-17,12:31:36,2024-01-17,15:31:36,73,km,3.5,Ml
61 km al N de Calama,-21.926 ,-68.905,2024-01-17,10:45:18,2024-01-17,13:45:18,111,km,2.6,Ml
45 km al SE de Calama,-22.832 ,-68.741,2024-01-17,10:23:04,2024-01-17,13:23:04,107,km,2.5,Ml
57 km al S de Mina La Escondida.,-24.776 ,-69.158,2024-01-17,06:46:33,2024-01-17,09:46:33,109,km,2.8,Ml
49 km al NO de ToltÃ©n,-38.952 ,-73.647,2024-01-17,03:23:25,2024-01-17,06:23:25,35,km,2.8,Ml
28 km al S de ChillÃ¡n,-36.852 ,-72.049,2024-01-17,02:51:34,2024-01-17,05:51:34,68,km,3.0,Ml
110 km al NE de San Pedro de Atacama,-22.120 ,-67.576,2024-01-17,01:25:26,2024-01-17,04:25:26,223,km,2.5,Ml
66 km al S de OllagÃ¼e,-21.781 ,-68.462,2024-01-16,23:40:46,2024-01-17,02:40:46,131,km,2.7,Ml
69 km al E de Socaire,-23.777 ,-67.241,2024-01-16,22:20:02,2024-01-17,01:20:02,265,km,3.0,Ml
