evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
101 km al SE de Socaire,-24.028 ,-67.018,2024-01-07,20:08:49,2024-01-07,23:08:49,182,km,3.5,Ml
24 km al O de Canela Baja,-31.381 ,-71.714,2024-01-07,19:22:12,2024-01-07,22:22:12,25,km,2.6,Ml
40 km al NE de Cha̱aral.,-26.095 ,-70.336,2024-01-07,18:31:21,2024-01-07,21:31:21,70,km,3.1,Ml
81 km al SE de Socaire,-24.170 ,-67.404,2024-01-07,16:57:01,2024-01-07,19:57:01,199,km,3.4,Ml
23 km al SO de El Salvador,-26.366 ,-69.810,2024-01-07,09:58:55,2024-01-07,12:58:55,101,km,3.8,Ml
40 km al SO de Mina Collahuasi,-21.106 ,-68.898,2024-01-07,09:52:55,2024-01-07,12:52:55,117,km,2.5,Ml
60 km al S de Cami̱a,-19.819 ,-69.223,2024-01-07,07:04:45,2024-01-07,10:04:45,95,km,3.0,Ml
53 km al NO de La Higuera,-29.148 ,-71.549,2024-01-07,06:09:18,2024-01-07,09:09:18,46,km,3.1,Ml
53 km al NO de La Higuera,-29.144 ,-71.551,2024-01-07,05:59:34,2024-01-07,08:59:34,44,km,3.8,Ml
31 km al E de Putre,-18.243 ,-69.271,2024-01-07,05:35:33,2024-01-07,08:35:33,146,km,4.8,Mw
91 km al SE de Socaire,-24.276 ,-67.409,2024-01-07,04:19:56,2024-01-07,07:19:56,195,km,4.6,Ml
49 km al SO de San Pedro de Atacama,-23.251 ,-68.514,2024-01-07,03:23:21,2024-01-07,06:23:21,116,km,2.8,Ml
33 km al E de Calama,-22.353 ,-68.637,2024-01-07,02:54:12,2024-01-07,05:54:12,126,km,2.7,Ml
64 km al S de Pozo Almonte,-20.835 ,-69.832,2024-01-07,01:46:47,2024-01-07,04:46:47,55,km,3.0,Ml
33 km al N de Las Cabras,-34.008 ,-71.394,2024-01-06,22:33:54,2024-01-07,01:33:54,50,km,2.5,Ml
27 km al SE de Pichilemu,-34.518 ,-71.767,2024-01-06,22:16:33,2024-01-07,01:16:33,45,km,3.0,Ml
16 km al O de Canela Baja,-31.404 ,-71.622,2024-01-06,21:27:44,2024-01-07,00:27:44,31,km,3.6,Ml
