evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
12 km al E de Santiago,-33.407 ,-70.522,2024-01-16,20:14:40,2024-01-16,23:14:40,103,km,2.7,Ml
72 km al O de La Serena,-29.679 ,-71.948,2024-01-16,19:57:59,2024-01-16,22:57:59,36,km,3.3,Ml
58 km al S de Socaire,-24.114 ,-67.937,2024-01-16,19:46:09,2024-01-16,22:46:09,270,km,2.5,Ml
75 km al O de Pichilemu,-34.279 ,-72.813,2024-01-16,19:13:00,2024-01-16,22:13:00,20,km,2.6,Ml
33 km al SE de Lebu,-37.770 ,-73.334,2024-01-16,19:02:25,2024-01-16,22:02:25,39,km,2.9,Ml
33 km al N de Vallenar,-28.280 ,-70.769,2024-01-16,18:58:56,2024-01-16,21:58:56,10,km,2.5,Ml
31 km al O de Calama,-22.532 ,-69.228,2024-01-16,15:20:53,2024-01-16,18:20:53,99,km,2.6,Ml
22 km al N de CuricÃ³,-34.796 ,-71.187,2024-01-16,12:53:49,2024-01-16,15:53:49,75,km,2.6,Ml
64 km al SE de Socaire,-23.922 ,-67.380,2024-01-16,12:48:00,2024-01-16,15:48:00,207,km,3.6,Ml
35 km al S de Mina Collahuasi,-21.131 ,-68.750,2024-01-16,05:51:07,2024-01-16,08:51:07,100,km,2.6,Ml
44 km al O de OllagÃ¼e,-21.347 ,-68.653,2024-01-16,05:06:33,2024-01-16,08:06:33,126,km,3.3,Ml
109 km al SE de Socaire,-24.382 ,-67.262,2024-01-16,03:37:59,2024-01-16,06:37:59,190,km,3.7,Ml
34 km al N de Mejillones,-22.795 ,-70.411,2024-01-16,01:31:13,2024-01-16,04:31:13,36,km,2.5,Ml
47 km al O de La Ligua,-32.441 ,-71.734,2024-01-16,00:55:35,2024-01-16,03:55:35,54,km,3.6,Ml
37 km al SE de Linares,-36.083 ,-71.313,2024-01-15,23:34:25,2024-01-16,02:34:25,112,km,4.0,Ml
14 km al SO de Alto del Carmen,-28.835 ,-70.603,2024-01-15,21:31:47,2024-01-16,00:31:47,106,km,2.9,Ml
