evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
70 km al SE de Socaire,-24.059 ,-67.425,2024-01-22,20:29:31,2024-01-22,23:29:31,210,km,3.6,Ml
52 km al O de Tongoy,-30.258 ,-72.038,2024-01-22,19:38:26,2024-01-22,22:38:26,42,km,3.3,Ml
57 km al O de Tongoy,-30.216 ,-72.082,2024-01-22,19:30:12,2024-01-22,22:30:12,30,km,4.9,Mw
88 km al SE de Antofagasta,-24.336 ,-69.991,2024-01-22,19:06:19,2024-01-22,22:06:19,94,km,2.9,Ml
42 km al NO de Mina Collahuasi,-20.535 ,-68.915,2024-01-22,17:12:38,2024-01-22,20:12:38,96,km,2.9,Ml
5 km al NE de Pica,-20.452 ,-69.312,2024-01-22,16:26:58,2024-01-22,19:26:58,92,km,2.8,Ml
13 km al N de El Tabo,-33.341 ,-71.714,2024-01-22,16:21:40,2024-01-22,19:21:40,21,km,3.1,Ml
70 km al N de Quillagua,-21.041 ,-69.686,2024-01-22,11:51:56,2024-01-22,14:51:56,9,km,2.7,Ml
23 km al SO de Pica,-20.674 ,-69.439,2024-01-22,10:16:50,2024-01-22,13:16:50,71,km,4.8,Mw
56 km al O de Mina La Escondida.,-24.411 ,-69.590,2024-01-22,08:11:14,2024-01-22,11:11:14,78,km,3.0,Ml
26 km al O de Curarrehue,-39.427 ,-71.880,2024-01-22,02:21:27,2024-01-22,05:21:27,7,km,2.4,Ml
51 km al O de La Ligua,-32.573 ,-71.755,2024-01-22,01:35:14,2024-01-22,04:35:14,28,km,2.8,Ml
11 km al O de Osorno,-40.607 ,-73.263,2024-01-22,00:15:40,2024-01-22,03:15:40,39,km,2.5,Ml
