evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
42 km al SO de Taltal,-25.758 ,-70.641,2024-01-25,20:41:05,2024-01-25,23:41:05,38,km,3.1,Ml
61 km al SE de Socaire,-24.048 ,-67.569,2024-01-25,20:29:51,2024-01-25,23:29:51,246,km,3.2,Ml
7 km al NO de San JosÃ© de Maipo,-33.579 ,-70.382,2024-01-25,20:21:40,2024-01-25,23:21:40,110,km,3.0,Ml
60 km al NO de Canela Baja,-31.023 ,-71.912,2024-01-25,20:04:26,2024-01-25,23:04:26,46,km,2.5,Ml
36 km al NE de CopiapÃ³,-27.176 ,-70.034,2024-01-25,19:57:34,2024-01-25,22:57:34,76,km,2.6,Ml
43 km al S de Sierra Gorda.,-23.263 ,-69.180,2024-01-25,19:53:59,2024-01-25,22:53:59,90,km,3.3,Ml
25 km al SO de Punitaqui,-31.022 ,-71.403,2024-01-25,19:29:08,2024-01-25,22:29:08,67,km,3.0,Ml
29 km al O de OllagÃ¼e,-21.165 ,-68.527,2024-01-25,18:26:51,2024-01-25,21:26:51,124,km,2.7,Ml
41 km al SO de Mina Collahuasi,-21.052 ,-68.972,2024-01-25,17:53:27,2024-01-25,20:53:27,98,km,2.7,Ml
42 km al SO de Mina Collahuasi,-21.002 ,-69.012,2024-01-25,17:19:32,2024-01-25,20:19:32,106,km,2.6,Ml
35 km al NO de Antofagasta,-23.408 ,-70.638,2024-01-25,16:57:09,2024-01-25,19:57:09,18,km,3.4,Ml
28 km al E de OllagÃ¼e,-21.229 ,-67.979,2024-01-25,16:13:00,2024-01-25,19:13:00,144,km,2.6,Ml
74 km al SO de OllagÃ¼e,-21.840 ,-68.533,2024-01-25,15:58:13,2024-01-25,18:58:13,129,km,5.0,Mw
22 km al S de Yungay,-37.316 ,-72.010,2024-01-25,15:38:22,2024-01-25,18:38:22,75,km,2.8,Ml
89 km al SE de Socaire,-24.160 ,-67.273,2024-01-25,14:51:59,2024-01-25,17:51:59,194,km,4.7,Mw
17 km al SE de Navidad,-34.066 ,-71.706,2024-01-25,14:18:42,2024-01-25,17:18:42,44,km,2.9,Ml
35 km al NE de Calama,-22.318 ,-68.635,2024-01-25,14:17:51,2024-01-25,17:17:51,120,km,3.4,Ml
106 km al E de Socaire,-23.335 ,-66.889,2024-01-25,14:01:51,2024-01-25,17:01:51,198,km,3.3,Ml
49 km al SO de OllagÃ¼e,-21.636 ,-68.432,2024-01-25,12:19:12,2024-01-25,15:19:12,113,km,3.3,Ml
83 km al SE de OllagÃ¼e,-21.743 ,-67.672,2024-01-25,12:15:53,2024-01-25,15:15:53,232,km,3.0,Ml
98 km al NE de Socaire,-23.215 ,-67.019,2024-01-25,10:36:59,2024-01-25,13:36:59,245,km,2.9,Ml
56 km al NE de Pica,-20.046 ,-69.073,2024-01-25,09:38:20,2024-01-25,12:38:20,96,km,3.0,Ml
66 km al SO de OllagÃ¼e,-21.716 ,-68.615,2024-01-25,08:29:55,2024-01-25,11:29:55,126,km,2.5,Ml
71 km al S de Ilo,-18.277 ,-71.286,2024-01-25,08:19:14,2024-01-25,11:19:14,36,km,3.9,Ml
30 km al SE de Mina Collahuasi,-21.073 ,-68.531,2024-01-25,07:54:20,2024-01-25,10:54:20,126,km,2.5,Ml
63 km al S de CamiÃ±a,-19.860 ,-69.258,2024-01-25,06:31:11,2024-01-25,09:31:11,93,km,2.6,Ml
37 km al NE de Calama,-22.244 ,-68.670,2024-01-25,05:28:29,2024-01-25,08:28:29,117,km,2.9,Ml
39 km al NO de Mina Collahuasi,-20.503 ,-68.804,2024-01-25,05:18:37,2024-01-25,08:18:37,115,km,2.6,Ml
76 km al SE de Socaire,-24.084 ,-67.368,2024-01-25,04:15:18,2024-01-25,07:15:18,230,km,2.8,Ml
87 km al E de Socaire,-23.331 ,-67.084,2024-01-25,03:50:13,2024-01-25,06:50:13,246,km,3.9,Ml
48 km al E de Sierra Gorda.,-23.043 ,-68.871,2024-01-25,03:35:51,2024-01-25,06:35:51,87,km,2.7,Ml
88 km al S de Ilo,-18.435 ,-71.259,2024-01-25,02:08:58,2024-01-25,05:08:58,40,km,3.1,Ml
39 km al SO de Mina Collahuasi,-21.123 ,-68.861,2024-01-24,22:29:47,2024-01-25,01:29:47,112,km,2.5,Ml
58 km al SE de Sierra Gorda.,-23.304 ,-68.951,2024-01-24,22:29:45,2024-01-25,01:29:45,84,km,3.1,Ml
40 km al SO de Socaire,-23.742 ,-68.244,2024-01-24,21:12:13,2024-01-25,00:12:13,124,km,2.5,Ml
