evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
47 km al SO de Mina Collahuasi,-21.163 ,-68.927,2024-01-03,19:51:23,2024-01-03,22:51:23,110,km,3.0,Ml
17 km al S de Los Vilos,-32.057 ,-71.458,2024-01-03,16:18:01,2024-01-03,19:18:01,31,km,2.6,Ml
15 km al SE de Vallenar,-28.691 ,-70.683,2024-01-03,16:02:24,2024-01-03,19:02:24,96,km,3.6,Ml
66 km al O de TirÃºa,-38.184 ,-74.217,2024-01-03,15:40:51,2024-01-03,18:40:51,20,km,2.7,Ml
23 km al NO de Navidad,-33.787 ,-71.987,2024-01-03,15:28:24,2024-01-03,18:28:24,11,km,3.2,Ml
50 km al SO de Mina Collahuasi,-21.145 ,-69.000,2024-01-03,15:05:25,2024-01-03,18:05:25,111,km,2.9,Ml
47 km al SO de Mina Collahuasi,-21.182 ,-68.909,2024-01-03,13:25:25,2024-01-03,16:25:25,118,km,3.1,Ml
112 km al O de TirÃºa,-38.493 ,-74.764,2024-01-03,13:06:53,2024-01-03,16:06:53,10,km,3.0,Ml
27 km al E de Pica,-20.456 ,-69.070,2024-01-03,12:52:39,2024-01-03,15:52:39,111,km,3.5,Ml
45 km al SE de Pica,-20.862 ,-69.160,2024-01-03,12:16:14,2024-01-03,15:16:14,101,km,2.8,Ml
37 km al S de Pica,-20.813 ,-69.257,2024-01-03,11:16:11,2024-01-03,14:16:11,85,km,2.7,Ml
7 km al O de Calama,-22.452 ,-68.992,2024-01-03,10:11:35,2024-01-03,13:11:35,114,km,3.3,Ml
34 km al NE de CamiÃ±a,-19.140 ,-69.164,2024-01-03,09:25:34,2024-01-03,12:25:34,117,km,2.7,Ml
98 km al S de Antofagasta,-24.524 ,-70.470,2024-01-03,09:17:39,2024-01-03,12:17:39,45,km,2.8,Ml
68 km al NO de ValparaÃ­so,-32.755 ,-72.256,2024-01-03,07:22:33,2024-01-03,10:22:33,34,km,2.8,Ml
76 km al E de Socaire,-23.459 ,-67.155,2024-01-03,06:46:20,2024-01-03,09:46:20,243,km,2.7,Ml
61 km al NE de Pozo Almonte,-19.909 ,-69.336,2024-01-03,06:31:04,2024-01-03,09:31:04,87,km,2.8,Ml
69 km al O de OllagÃ¼e,-21.467 ,-68.864,2024-01-03,05:27:07,2024-01-03,08:27:07,108,km,4.5,Mw
43 km al SO de Valdivia,-40.068 ,-73.630,2024-01-03,05:20:55,2024-01-03,08:20:55,24,km,2.5,Ml
131 km al E de Alto del Carmen,-28.420 ,-69.204,2024-01-03,05:04:03,2024-01-03,08:04:03,159,km,5.5,Mw
81 km al SE de Socaire,-24.101 ,-67.327,2024-01-03,04:41:00,2024-01-03,07:41:00,198,km,3.3,Ml
20 km al SO de Visviri,-17.741 ,-69.594,2024-01-03,04:04:24,2024-01-03,07:04:24,164,km,3.5,Ml
42 km al O de QuellÃ³n,-43.015 ,-74.113,2024-01-03,02:56:58,2024-01-03,05:56:58,32,km,2.6,Ml
55 km al NE de Calama,-22.023 ,-68.700,2024-01-03,01:24:51,2024-01-03,04:24:51,107,km,2.5,Ml
14 km al SO de Tongoy,-30.358 ,-71.581,2024-01-03,01:00:24,2024-01-03,04:00:24,45,km,2.8,Ml
38 km al N de CamiÃ±a,-18.975 ,-69.423,2024-01-03,00:14:58,2024-01-03,03:14:58,110,km,3.9,Ml
54 km al E de Arica,-18.662 ,-69.849,2024-01-03,00:00:41,2024-01-03,03:00:41,86,km,2.7,Ml
80 km al O de ConstituciÃ³n,-35.486 ,-73.272,2024-01-02,22:04:40,2024-01-03,01:04:40,36,km,2.9,Ml
