evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
86 km al S de Socaire,-24.355 ,-67.800,2024-01-11,20:50:35,2024-01-11,23:50:35,242,km,2.8,Ml
55 km al NE de Los Andes.,-32.591 ,-70.082,2024-01-11,19:34:23,2024-01-11,22:34:23,120,km,4.1,Ml
72 km al O de Socaire,-23.494 ,-68.590,2024-01-11,18:44:11,2024-01-11,21:44:11,118,km,2.7,Ml
65 km al SE de Socaire,-24.130 ,-67.653,2024-01-11,16:59:03,2024-01-11,19:59:03,234,km,3.3,Ml
189 km al NE de Socaire,-22.683 ,-66.323,2024-01-11,16:34:16,2024-01-11,19:34:16,252,km,4.5,Mw
40 km al S de Huasco,-28.829 ,-71.217,2024-01-11,16:10:47,2024-01-11,19:10:47,48,km,3.0,Ml
45 km al O de La Ligua,-32.525 ,-71.708,2024-01-11,14:37:28,2024-01-11,17:37:28,36,km,3.1,Ml
30 km al NE de Vichuqu̩n,-34.761 ,-71.706,2024-01-11,14:28:52,2024-01-11,17:28:52,48,km,4.5,Mw
14 km al NE de La Ligua,-32.345 ,-71.154,2024-01-11,14:25:21,2024-01-11,17:25:21,64,km,2.5,Ml
68 km al SE de Socaire,-24.000 ,-67.398,2024-01-11,12:31:51,2024-01-11,15:31:51,254,km,3.2,Ml
46 km al SO de Mina La Escondida.,-24.585 ,-69.347,2024-01-11,11:36:24,2024-01-11,14:36:24,90,km,3.0,Ml
91 km al SE de Socaire,-23.971 ,-67.104,2024-01-11,11:28:48,2024-01-11,14:28:48,179,km,3.8,Ml
31 km al O de Puerto Ays̩n,-45.498 ,-73.071,2024-01-11,10:28:43,2024-01-11,13:28:43,4,km,2.8,Ml
139 km al NO de Cobquecura,-35.341 ,-73.984,2024-01-11,06:34:54,2024-01-11,09:34:54,17,km,3.3,Ml
34 km al N de Calama,-22.175 ,-68.847,2024-01-11,05:51:46,2024-01-11,08:51:46,124,km,2.7,Ml
55 km al N de Calama,-21.999 ,-68.783,2024-01-11,05:34:42,2024-01-11,08:34:42,100,km,3.3,Ml
42 km al SE de Lebu,-37.816 ,-73.254,2024-01-11,03:11:24,2024-01-11,06:11:24,17,km,2.8,Ml
71 km al SE de Socaire,-24.165 ,-67.595,2024-01-11,02:19:19,2024-01-11,05:19:19,214,km,3.3,Ml
90 km al SO de Tongoy,-30.684 ,-72.291,2024-01-11,01:58:53,2024-01-11,04:58:53,27,km,3.1,Ml
55 km al O de Los Vilos,-31.731 ,-72.048,2024-01-11,01:04:58,2024-01-11,04:04:58,15,km,2.6,Ml
29 km al O de Los Vilos,-31.832 ,-71.802,2024-01-11,00:55:37,2024-01-11,03:55:37,35,km,2.8,Ml
38 km al SO de Mina Collahuasi,-21.025 ,-68.954,2024-01-11,00:49:37,2024-01-11,03:49:37,110,km,2.7,Ml
64 km al O de Los Vilos,-31.684 ,-72.137,2024-01-10,22:10:24,2024-01-11,01:10:24,30,km,3.4,Ml
63 km al O de Los Vilos,-31.721 ,-72.136,2024-01-10,22:08:40,2024-01-11,01:08:40,27,km,3.1,Ml
54 km al E de Sierra Gorda.,-22.984 ,-68.794,2024-01-10,22:01:20,2024-01-11,01:01:20,124,km,2.9,Ml
23 km al NO de Navidad,-33.778 ,-71.968,2024-01-10,21:13:30,2024-01-11,00:13:30,28,km,2.8,Ml
