evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
42 km al N de Cobquecura,-35.755 ,-72.857,2023-07-21,13:31:31,2023-07-21,17:31:31,23,km,2.9,Ml
11 km al SO de Iquique,-20.299 ,-70.214,2023-07-21,13:13:04,2023-07-21,17:13:04,46,km,3.3,Ml
53 km al N de Mejillones,-22.628 ,-70.473,2023-07-21,12:07:53,2023-07-21,16:07:53,50,km,2.5,Ml
25 km al E de Las Cabras,-34.335 ,-71.041,2023-07-21,10:50:52,2023-07-21,14:50:52,76,km,2.9,Ml
25 km al SE de Petorca,-32.436 ,-70.771,2023-07-21,08:04:17,2023-07-21,12:04:17,81,km,4.3,Ml
27 km al S de Pisagua,-19.838 ,-70.175,2023-07-21,07:49:55,2023-07-21,11:49:55,40,km,3.2,Ml
68 km al SO de OllagÃ¼e,-21.646 ,-68.730,2023-07-21,02:11:51,2023-07-21,06:11:51,93,km,3.5,Ml
37 km al NE de Vallenar,-28.269 ,-70.604,2023-07-21,01:02:22,2023-07-21,05:02:22,90,km,3.6,Ml
40 km al O de Ovalle,-30.609 ,-71.622,2023-07-21,00:06:47,2023-07-21,04:06:47,38,km,4.7,Mw
77 km al NO de Tocopilla,-21.459 ,-70.507,2023-07-20,22:10:35,2023-07-21,02:10:35,45,km,2.8,Ml
106 km al E de Tierra Amarilla,-27.600 ,-69.203,2023-07-20,21:50:54,2023-07-21,01:50:54,117,km,2.5,Ml
