evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
63 km al O de Socaire,-23.709 ,-68.498,2023-07-22,19:46:37,2023-07-22,23:46:37,104,km,3.0,Ml
61 km al O de Los Vilos,-32.037 ,-72.137,2023-07-22,17:04:48,2023-07-22,21:04:48,15,km,4.2,Mw
70 km al O de Iquique,-20.234 ,-70.821,2023-07-22,16:58:32,2023-07-22,20:58:32,18,km,2.6,Ml
189 km al O de ConcepciÃ³n,-36.098 ,-74.959,2023-07-22,11:21:57,2023-07-22,15:21:57,10,km,4.2,Ml
17 km al S de CuricÃ³,-35.139 ,-71.203,2023-07-22,08:22:22,2023-07-22,12:22:22,94,km,2.9,Ml
71 km al SO de OllagÃ¼e,-21.763 ,-68.615,2023-07-22,07:22:26,2023-07-22,11:22:26,130,km,3.2,Ml
45 km al SO de Mina Collahuasi,-21.194 ,-68.835,2023-07-22,05:59:34,2023-07-22,09:59:34,115,km,3.9,Ml
43 km al SO de OllagÃ¼e,-21.587 ,-68.407,2023-07-22,04:26:33,2023-07-22,08:26:33,133,km,3.6,Ml
48 km al N de Calama,-22.059 ,-69.074,2023-07-22,01:13:46,2023-07-22,05:13:46,107,km,2.5,Ml
59 km al SO de OllagÃ¼e,-21.646 ,-68.602,2023-07-22,01:04:35,2023-07-22,05:04:35,111,km,2.6,Ml
31 km al O de OllagÃ¼e,-21.162 ,-68.547,2023-07-21,22:23:43,2023-07-22,02:23:43,118,km,3.1,Ml
59 km al SO de Lebu,-37.946 ,-74.172,2023-07-21,21:24:25,2023-07-22,01:24:25,10,km,3.5,Ml
53 km al NE de Vallenar,-28.234 ,-70.375,2023-07-21,20:07:17,2023-07-22,00:07:17,100,km,3.4,Ml
