evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
58 km al O de OllagÃ¼e,-21.386 ,-68.785,2023-07-05,19:45:55,2023-07-05,23:45:55,104,km,2.9,Ml
13 km al SO de OllagÃ¼e,-21.330 ,-68.305,2023-07-05,19:30:21,2023-07-05,23:30:21,129,km,3.5,Ml
12 km al N de Calama,-22.369 ,-68.971,2023-07-05,18:41:48,2023-07-05,22:41:48,115,km,2.8,Ml
92 km al E de Tierra Amarilla,-27.517 ,-69.339,2023-07-05,17:54:38,2023-07-05,21:54:38,110,km,2.6,Ml
52 km al SO de OllagÃ¼e,-21.550 ,-68.614,2023-07-05,17:05:30,2023-07-05,21:05:30,125,km,2.9,Ml
96 km al E de Socaire,-23.896 ,-67.010,2023-07-05,13:43:10,2023-07-05,17:43:10,172,km,3.5,Ml
73 km al SE de Socaire,-24.118 ,-67.457,2023-07-05,06:49:30,2023-07-05,10:49:30,208,km,4.0,Ml
52 km al SO de Mina Collahuasi,-21.112 ,-69.054,2023-07-05,03:58:40,2023-07-05,07:58:40,108,km,3.0,Ml
40 km al O de Los Vilos,-32.067 ,-71.894,2023-07-05,02:34:27,2023-07-05,06:34:27,30,km,3.7,Ml
45 km al S de Pica,-20.869 ,-69.181,2023-07-05,00:26:28,2023-07-05,04:26:28,112,km,3.5,Ml
48 km al O de Mina Collahuasi,-20.879 ,-69.120,2023-07-04,22:06:37,2023-07-05,02:06:37,108,km,3.2,Ml
53 km al N de Mina La Escondida.,-23.804 ,-68.948,2023-07-04,21:31:33,2023-07-05,01:31:33,95,km,3.3,Ml
